structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8116.res,4,-5152.176713,0.901610799,-213.5942496,-5153.286083,-1.109370276,13.52303271,13.37023488,-0.152797831
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8217.res,4,-5152.762854,0.848278244,-213.6185493,-5154.732844,-1.969989929,12.9368916,11.92347411,-1.013417484
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8442.res,4,-5151.546957,0.891893411,-213.5681418,-5153.534191,-1.987233316,14.15278812,13.12212725,-1.03066087
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8462.res,4,-5151.058923,0.941195874,-213.5479093,-5153.525457,-2.466534021,14.64082219,13.13086062,-1.509961575
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8501.res,4,-5150.404897,0.873726351,-213.5207952,-5152.76958,-2.364683173,15.29484882,13.8867381,-1.408110728
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8519.res,4,-5150.650451,0.982294251,-213.5309752,-5153.60925,-2.958799798,15.04929482,13.04706747,-2.002227353
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8542.res,4,-5151.560261,0.984467062,-213.5686933,-5154.608306,-3.048045428,14.13948454,12.04801156,-2.091472982
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8556.res,4,-5152.577905,0.719349572,-213.6108818,-5154.988089,-2.41018445,13.12184051,11.66822851,-1.453612005
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8565.res,4,-5151.877861,0.622956518,-213.5818601,-5154.390858,-2.512997374,13.82188446,12.26545953,-1.556424929
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8600.res,4,-5149.235211,0.592799468,-213.4723035,-5152.682039,-3.446827333,16.46453386,13.97427897,-2.490254888
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8648.res,4,-5149.227808,0.873466852,-213.4719966,-5151.885006,-2.65719817,16.47193726,14.77131154,-1.700625725
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8799.res,4,-5153.778585,1.235026742,-213.6606586,-5154.992697,-1.214111908,11.92116007,11.66362061,-0.257539463
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8823.res,4,-5154.232102,1.385983445,-213.67946,-5155.689063,-1.4569612,11.46764306,10.9672543,-0.500388754
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8835.res,4,-5152.656805,1.451285918,-213.6141528,-5154.262233,-1.605428521,13.04294041,12.39408434,-0.648856076
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8861.res,4,-5155.464313,1.357694555,-213.7305439,-5157.403831,-1.939518009,10.23543187,9.252486302,-0.982945564
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8894.res,4,-5151.442524,1.002888502,-213.5638123,-5152.815527,-1.373002769,14.25722115,13.84079083,-0.416430324
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8909.res,4,-5150.800573,1.104435682,-213.5371988,-5152.498217,-1.697643578,14.89917223,14.15810109,-0.741071133
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8923.res,4,-5153.592786,0.743784223,-213.6529559,-5155.068288,-1.475501186,12.1069589,11.58803016,-0.518928741
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8933.res,4,-5153.767382,0.623481603,-213.6601941,-5155.115314,-1.34793269,11.93236371,11.54100346,-0.391360245
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8945.res,4,-5154.166149,0.759207116,-213.6767258,-5156.018265,-1.852115809,11.53359607,10.63805271,-0.895543363
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8984.res,4,-5152.048813,0.85626632,-213.5889472,-5154.634327,-2.585514474,13.65093247,12.02199044,-1.628942029
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9015.res,4,-5152.27118,0.743519151,-213.5981659,-5155.153988,-2.882807265,13.42856504,11.50233022,-1.92623482
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9028.res,4,-5151.245636,0.820117663,-213.5556499,-5154.874816,-3.629179957,14.45410904,11.78150153,-2.672607512
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9030.res,4,-5150.511879,0.827618193,-213.5252304,-5153.95655,-3.444670901,15.1878661,12.69976764,-2.488098455
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9041.res,4,-5150.432782,0.799636536,-213.5219513,-5154.384134,-3.951351639,15.26696303,12.27218384,-2.994779194
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9084.res,4,-5150.34467,0.995387975,-213.5182984,-5152.91906,-2.574389957,15.35507502,13.73725751,-1.617817512
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9108.res,4,-5149.681464,0.948280467,-213.4908038,-5152.41911,-2.737646429,16.01828145,14.23720747,-1.781073984
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9180.res,4,-5149.476349,0.64122991,-213.4823004,-5151.292192,-1.815842607,16.22339587,15.36412571,-0.859270162
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9286.res,4,-5149.832859,0.833127327,-213.4970802,-5154.78767,-4.954810367,15.86688595,11.86864803,-3.998237922
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9300.res,4,-5150.106013,0.888909551,-213.5084044,-5155.004177,-4.898164299,15.5937324,11.65214054,-3.941591854
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9340.res,4,-5151.293461,1.198179418,-213.5576326,-5154.454255,-3.160793946,14.40628392,12.20206241,-2.204221501
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9351.res,4,-5151.379426,0.79399682,-213.5611964,-5154.816004,-3.436577963,14.32031967,11.84031415,-2.480005518
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9359.res,4,-5153.142114,0.817300119,-213.6342723,-5155.346985,-2.204871624,12.55763153,11.30933235,-1.248299178
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9361.res,4,-5154.004107,0.885491673,-213.670008,-5156.027311,-2.023203579,11.69563834,10.62900721,-1.066631134
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9409.res,4,-5150.689108,0.91381225,-213.5325778,-5153.946325,-3.257217131,15.01063784,12.70999315,-2.300644685
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9424.res,4,-5147.279717,0.663566513,-213.3912344,-5151.283203,-4.003486027,18.4200281,15.37311452,-3.046913581
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9445.res,4,-5148.384215,1.109095283,-213.4370237,-5151.643909,-3.259693962,17.3155303,15.01240878,-2.303121517
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9486.res,4,-5149.991717,1.121472343,-213.503666,-5153.534846,-3.543129071,15.70802874,13.12147212,-2.586556626
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9528.res,4,-5147.132823,0.904975205,-213.3851446,-5150.921318,-3.78849513,18.56692223,15.73499955,-2.831922685
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9550.res,4,-5147.986298,0.916179544,-213.4205272,-5152.02667,-4.04037271,17.71344773,14.62964747,-3.083800265
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9559.res,4,-5147.750694,1.029122342,-213.4107597,-5151.411142,-3.660448201,17.94905172,15.24517597,-2.703875756
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9593.res,4,-5149.289251,0.787723868,-213.4745438,-5152.590277,-3.301026544,16.41049446,14.06604036,-2.344454099
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9641.res,4,-5148.923895,0.661497544,-213.4593972,-5151.930774,-3.006878746,16.77585027,14.72554397,-2.050306301
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9664.res,4,-5154.846524,0.826995977,-213.7049322,-5156.542343,-1.695819206,10.85322167,10.11397491,-0.739246761
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9762.res,4,-5148.426599,0.852788611,-213.4387808,-5149.045433,-0.618834553,17.27314661,17.61088451,0.337737893
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9841.res,4,-5149.467619,0.920676274,-213.4819384,-5151.882725,-2.41510613,16.23212662,14.77359293,-1.458533685
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9846.res,4,-5150.919491,0.977930738,-213.5421288,-5153.284323,-2.364831916,14.78025448,13.37199501,-1.40825947
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9859.res,4,-5151.006814,1.237030861,-213.545749,-5153.469463,-2.462649019,14.69293099,13.18685442,-1.506076574
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9869.res,4,-5152.209023,0.9051707,-213.5955891,-5155.051296,-2.842272717,13.49072222,11.60502194,-1.885700272
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9891.res,4,-5150.230878,0.821380016,-213.5135809,-5151.785365,-1.554487345,15.46886754,14.87095264,-0.5979149
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9910.res,4,-5149.124317,0.614323811,-213.4677061,-5151.628712,-2.504395782,16.57542879,15.02760546,-1.547823336
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9942.res,4,-5148.173857,0.665959953,-213.4283029,-5151.769233,-3.595375615,17.52588791,14.88708474,-2.63880317
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9976.res,4,-5146.592463,0.730189321,-213.3627428,-5149.949946,-3.357483163,19.10728237,16.70637166,-2.400910718
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9989.res,4,-5145.942217,0.696358942,-213.3357856,-5150.051725,-4.109507891,19.75752789,16.60459244,-3.152935446
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10001.res,4,-5147.195607,1.027358393,-213.3877474,-5150.598344,-3.402736431,18.50413821,16.05797423,-2.446163986
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10005.res,4,-5147.58867,1.039056983,-213.4040427,-5150.913293,-3.324622552,18.1110753,15.7430252,-2.368050107
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10052.res,4,-5147.490797,0.864878177,-213.3999852,-5150.383447,-2.892649317,18.208948,16.27287113,-1.936076871
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10066.res,4,-5148.877192,0.77166214,-213.4574611,-5151.482743,-2.605551282,16.8225533,15.17357446,-1.648978836
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10141.res,4,-5148.664192,1.058657328,-213.4486307,-5151.873667,-3.209475659,17.0355537,14.78265049,-2.252903214
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10187.res,4,-5147.588994,0.888671521,-213.4040561,-5151.200325,-3.611330364,18.11075091,15.45599299,-2.654757919
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10312.res,4,-5145.712904,0.869651991,-213.3262789,-5149.241246,-3.528341899,19.98684089,17.41507144,-2.571769454
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10368.res,4,-5146.086881,1.111439544,-213.3417829,-5148.5521,-2.465218864,19.61286416,18.10421774,-1.508646419
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10372.res,4,-5147.33695,0.991962455,-213.3936071,-5149.91809,-2.5811395,18.36279526,16.73822821,-1.624567055
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10536.res,4,-5151.119956,1.038142595,-213.5504395,-5153.784902,-2.66494622,14.57978926,12.87141549,-1.708373774
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10542.res,4,-5150.158695,0.881685141,-213.5105885,-5152.655545,-2.496849505,15.54104993,14.00077287,-1.54027706
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10581.res,4,-5150.163524,0.836097764,-213.5107886,-5152.172636,-2.009112247,15.53622116,14.48368136,-1.052539801
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10583.res,4,-5150.528289,0.909747567,-213.5259107,-5152.797545,-2.269256108,15.17145646,13.85877279,-1.312683663
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10588.res,4,-5148.093261,0.743901991,-213.4249616,-5150.124127,-2.030865453,17.60648408,16.53219107,-1.074293007
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10600.res,4,-5148.351715,1.001937673,-213.4356763,-5150.001009,-1.649294314,17.3480306,16.65530874,-0.692721869
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10612.res,4,-5148.741293,0.957320491,-213.4518271,-5150.380275,-1.638981541,16.95845218,16.27604308,-0.682409095
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10617.res,4,-5148.054396,1.028075922,-213.4233503,-5150.543238,-2.488842524,17.64534948,16.1130794,-1.532270078
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10643.res,4,-5147.890415,0.993683253,-213.4165521,-5150.265711,-2.375296755,17.80933067,16.39060636,-1.41872431
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10650.res,4,-5147.69047,0.970217234,-213.408263,-5150.067825,-2.377355462,18.00927544,16.58849242,-1.420783016
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10664.res,4,-5146.633166,0.57232081,-213.3644303,-5149.425075,-2.791908928,19.06657904,17.23124256,-1.835336483
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10708.res,4,-5145.258387,1.171550113,-213.3074359,-5149.163472,-3.90508464,20.44135826,17.49284607,-2.948512194
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10748.res,4,-5143.172602,0.772517346,-213.2209654,-5146.146685,-2.974082611,22.52714305,20.50963288,-2.017510166
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10773.res,4,-5147.326784,0.76477171,-213.3931857,-5150.36284,-3.036055287,18.37296106,16.29347822,-2.079482842
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10807.res,4,-5146.563431,1.019647266,-213.3615392,-5149.763778,-3.20034756,19.13631469,16.89253957,-2.243775114
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10851.res,4,-5145.592932,0.905321862,-213.3213052,-5150.427115,-4.834183209,20.10681361,16.22920284,-3.877610764
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10909.res,4,-5149.463826,0.882368707,-213.4817812,-5152.270137,-2.806310889,16.23591947,14.38618102,-1.849738443
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10934.res,4,-5149.130103,1.247741261,-213.467946,-5152.147752,-3.017649254,16.56964245,14.50856564,-2.061076808
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10946.res,4,-5149.625295,1.48266123,-213.4884752,-5151.426904,-1.801609078,16.07445052,15.22941389,-0.845036632
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10965.res,4,-5148.034628,1.221855182,-213.4225308,-5149.399366,-1.364738768,17.66511764,17.25695131,-0.408166323
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10974.res,4,-5151.373241,1.218255975,-213.56094,-5152.409408,-1.036166356,14.32650394,14.24691003,-0.07959391
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10977.res,4,-5149.685986,0.905532586,-213.4909913,-5150.427142,-0.741155809,16.01375895,16.22917559,0.215416636
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11075.res,4,-5145.642964,0.911728501,-213.3233794,-5147.68725,-2.044286777,20.05678175,18.96906742,-1.087714332
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11146.res,4,-5150.182909,0.767369046,-213.5115923,-5152.577608,-2.394699566,15.51683649,14.07870936,-1.438127121
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11156.res,4,-5147.310611,0.805290311,-213.3925152,-5150.834659,-3.524048127,18.38913448,15.82165879,-2.567475682
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11160.res,4,-5147.49729,0.7582651,-213.4002543,-5150.822923,-3.325633359,18.2024557,15.83339478,-2.369060914
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11419.res,4,-5150.533676,1.183428732,-213.5261341,-5152.256579,-1.7229028,15.16606949,14.39973914,-0.766330355
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11422.res,4,-5149.638226,1.139431964,-213.4890113,-5151.269624,-1.631398168,16.06151983,15.3866941,-0.674825723
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11435.res,4,-5148.752509,1.182659725,-213.4522921,-5150.716251,-1.963742348,16.94723643,15.94006653,-1.007169903
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11438.res,4,-5147.872235,0.987037175,-213.4157984,-5149.268787,-1.396551996,17.8275107,17.38753115,-0.439979551
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11502.res,4,-5150.854988,0.827345124,-213.5394547,-5150.214663,0.64032476,14.84475784,16.44165505,1.596897205
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11503.res,4,-5152.428592,0.855465372,-213.6046918,-5151.993239,0.435353004,13.27115297,14.66307842,1.391925449
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11532.res,4,-5152.530321,1.418227484,-213.6089091,-5152.690527,-0.160206403,13.1694244,13.96579044,0.796366042
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11539.res,4,-5152.920128,1.198967195,-213.6250694,-5152.321373,0.598755083,12.77961763,14.33494515,1.555327529
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11564.res,4,-5153.145284,1.199614027,-213.6344037,-5153.792792,-0.647508661,12.55446162,12.8635254,0.309063784
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11569.res,4,-5152.1462,1.138709066,-213.5929846,-5153.507647,-1.36144675,13.55354491,13.1486706,-0.404874305
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11618.res,4,-5151.056589,0.800114245,-213.5478125,-5151.032696,0.023893074,14.64315622,15.62362174,0.980465519
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11634.res,4,-5149.410284,0.780912046,-213.4795615,-5149.402237,0.008046945,16.28946124,17.25408063,0.964619391
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11656.res,4,-5151.573218,1.012770827,-213.5692305,-5150.828467,0.744751102,14.12652719,15.82785074,1.701323547
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11664.res,4,-5156.081035,1.035738557,-213.7561114,-5156.508179,-0.42714329,9.618709995,10.14813915,0.529429155
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11684.res,4,-5153.928816,1.151621776,-213.6668867,-5153.780728,0.148087889,11.77092983,12.87559016,1.104660334
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11810.res,4,-5152.381002,0.909304954,-213.6027188,-5153.206636,-0.825634634,13.31874355,13.44968136,0.130937811
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11877.res,4,-5148.280972,0.576550836,-213.4327435,-5149.587449,-1.306477097,17.41877354,17.06886889,-0.349904652
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11960.res,4,-5150.989764,0.503570984,-213.5450421,-5150.421966,0.567798252,14.70998133,16.23435202,1.524370698
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11971.res,4,-5151.227289,0.832292638,-213.5548892,-5151.746105,-0.518816064,14.47245661,14.91021299,0.437756381
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12004.res,4,-5151.516042,0.518710938,-213.5668601,-5151.091651,0.42439073,14.18370363,15.5646668,1.380963175
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12011.res,4,-5151.550525,0.52465485,-213.5682897,-5151.37424,0.176284939,14.14922059,15.28207798,1.132857384
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12012.res,4,-5151.861183,0.662189283,-213.5811686,-5151.809423,0.051759867,13.83856219,14.84689451,1.008332313
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12024.res,4,-5150.373023,0.720672845,-213.5194739,-5150.250099,0.122924303,15.32672238,16.40621913,1.079496749
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12052.res,4,-5149.838301,0.90370802,-213.4973058,-5150.53021,-0.691908639,15.86144449,16.12610829,0.264663806
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12065.res,4,-5149.09744,0.902239976,-213.4665919,-5150.164628,-1.06718769,16.60230492,16.49168967,-0.110615245
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12073.res,4,-5148.68893,0.953520034,-213.4496562,-5148.576555,0.112374795,17.01081582,18.07976306,1.068947241
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12190.res,4,-5146.416917,1.133099823,-213.3554652,-5147.845628,-1.428710952,19.28282794,18.81068944,-0.472138506
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12217.res,4,-5149.502413,0.80824511,-213.4833809,-5149.127419,0.374994734,16.19733207,17.52889925,1.331567179
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12245.res,4,-5153.642025,1.127362026,-213.6549972,-5153.019247,0.622777703,12.05772064,13.63707078,1.579350149
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12301.res,4,-5152.307045,1.262013758,-213.5996528,-5152.324533,-0.017487859,13.39270019,14.33178478,0.939084586
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12333.res,4,-5148.129005,1.018532822,-213.4264434,-5147.916889,0.212115543,17.57074078,18.73942877,1.168687988
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12366.res,4,-5148.544155,0.583715587,-213.4436543,-5147.426321,1.117833963,17.15559081,19.22999722,2.074406408
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12383.res,4,-5148.886753,0.80314,-213.4578574,-5148.694096,0.192656831,16.81299249,17.96222176,1.149229277
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12384.res,4,-5150.404346,0.613792222,-213.5207724,-5150.225553,0.178793651,15.29539914,16.43076523,1.135366097
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12433.res,4,-5151.60896,0.744571531,-213.5707122,-5150.572892,1.036068058,14.09078558,16.08342609,1.992640504
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12448.res,4,-5151.306155,0.856781381,-213.5581588,-5150.592553,0.713602618,14.39359021,16.06376528,1.670175064
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12538.res,4,-5148.633661,0.946997038,-213.447365,-5146.942662,1.690998761,17.06608418,19.71365539,2.647571207
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12563.res,4,-5147.61592,1.008360694,-213.4051724,-5147.767093,-0.151173161,18.08382509,18.88922438,0.805399284
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12591.res,4,-5147.226507,0.527094056,-213.3890285,-5147.334742,-0.108234858,18.47323818,19.32157576,0.848337588
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12600.res,4,-5148.670031,0.683980154,-213.4488728,-5148.308677,0.361354125,17.02971396,18.34764053,1.31792657
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12671.res,4,-5145.399328,0.862296546,-213.3132789,-5146.166162,-0.766834333,20.30041728,20.49015539,0.189738112
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12675.res,4,-5145.036809,0.828638687,-213.29825,-5145.807174,-0.770364514,20.66293625,20.84914418,0.186207931
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12757.res,4,-5144.197411,1.292127004,-213.263451,-5146.50895,-2.311538501,21.502334,20.14736794,-1.354966055
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12765.res,4,-5145.649834,1.181145576,-213.3236642,-5148.247208,-2.597373572,20.04991124,18.40911011,-1.640801127
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12790.res,4,-5144.940634,1.419183155,-213.2942628,-5147.107394,-2.166759698,20.75911135,19.54892409,-1.210187253
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12892.res,4,-5144.980848,0.872883704,-213.29593,-5145.745368,-0.764519086,20.71889689,20.91095025,0.19205336
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12910.res,4,-5147.51737,1.148214412,-213.4010868,-5148.755734,-1.238364601,18.18237573,17.90058357,-0.281792156
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12918.res,4,-5149.227457,1.287567975,-213.471982,-5150.303769,-1.076311718,16.47228797,16.3525487,-0.119739272
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12935.res,4,-5155.70015,1.038527134,-213.740321,-5156.382332,-0.682181564,9.999595261,10.27398614,0.274390881
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13067.res,4,-5148.677274,1.097595519,-213.449173,-5149.53753,-0.860255817,17.02247158,17.11878821,0.096316629
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13077.res,4,-5147.147507,0.868984832,-213.3857533,-5150.181078,-3.033571162,18.55223861,16.47523989,-2.076998716
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13127.res,4,-5146.004013,0.451724876,-213.3383474,-5148.878355,-2.874341375,19.69573222,17.77796329,-1.91776893
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13128.res,4,-5145.138456,0.531080612,-213.302464,-5148.220993,-3.082536382,20.56128886,18.43532493,-2.125963937
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13256.res,4,-5144.587573,0.899123729,-213.2796259,-5147.52849,-2.940917078,21.11217259,19.12782796,-1.984344632
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13398.res,4,-5143.679751,0.984998383,-213.2419903,-5146.0301,-2.350348962,22.01999477,20.62621825,-1.393776517
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13422.res,4,-5142.877148,0.546480619,-213.2087167,-5145.987037,-3.10988973,22.82259765,20.66928037,-2.153317285
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13429.res,4,-5142.869985,0.551004274,-213.2084197,-5146.049639,-3.179654402,22.82976049,20.60667853,-2.223081957
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13437.res,4,-5144.035373,0.591065968,-213.2567333,-5146.029291,-1.993917864,21.66437222,20.6270268,-1.037345419
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13460.res,4,-5144.366519,0.832343839,-213.2704617,-5145.571976,-1.205456859,21.33322624,21.08434183,-0.248884414
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13500.res,4,-5145.303417,1.023072192,-213.3093027,-5146.457509,-1.154092443,20.3963286,20.1988086,-0.197519998
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13523.res,4,-5144.626382,0.780304309,-213.2812349,-5145.666314,-1.039931639,21.07336324,20.99000404,-0.083359194
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13556.res,4,-5142.287944,0.722551043,-213.18429,-5146.08992,-3.801975821,23.41180122,20.56639784,-2.845403375
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13585.res,4,-5148.205278,0.419699486,-213.4296055,-5149.463579,-1.258300774,17.49446722,17.19273889,-0.301728328
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13587.res,4,-5148.01586,0.548605721,-213.4217527,-5149.218903,-1.203042796,17.68388513,17.43741478,-0.246470351
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13602.res,4,-5147.075421,0.907028531,-213.3827649,-5148.486961,-1.411540116,18.62432458,18.1693569,-0.454967671
