begin
end
begin
comment   oxalac_opt-QR-54-139-3
lattice   1.1902900000000001E+01 0.0000000000000000E+00 0.0000000000000000E+00
lattice   4.0018395779137633E-16 6.5354999999999999E+00 0.0000000000000000E+00
lattice   5.2280171855600512E-16 5.2280171855600512E-16 8.5380000000000003E+00
atom   1.0416603207466000E+01 3.3643835108700020E+00 3.2491145549999739E-01 O 0.0 0.0 2.6030000000000001E-02 2.4162000000000000E-01 4.1225499999999998E-01
atom   1.0442095529367002E+01 1.8226836997049980E+00 7.1826649022399964E+00 O 0.0 0.0 -4.4630000000000000E-03 2.0327500000000001E-01 1.0646210000000000E+00
atom   1.0428315542037000E+01 6.3666817609199970E+00 4.7580318798000176E-01 O 0.0 0.0 1.4919999999999999E-02 -1.9334799999999999E-01 -3.9139699999999999E-01
atom   1.0402823101106998E+01 1.3728305298299990E+00 2.1560172114600031E+00 O 0.0 0.0 -3.4514000000000003E-02 -1.5823300000000001E-01 -1.0519860000000001E+00
atom   1.0444625252704000E+01 2.6467119557849981E+00 6.6497103913800020E+00 H 0.0 0.0 -1.9345000000000001E-02 1.2035300000000000E-01 -7.1861200000000003E-01
atom   1.0400305756785999E+01 5.4905206056000144E-01 2.6885798281199991E+00 H 0.0 0.0 -2.7362000000000001E-02 -1.8161400000000000E-01 7.2010300000000005E-01
atom   1.0425547284584002E+01 2.2145275101599990E+00 8.4754062143999978E+00 C 0.0 0.0 3.9192999999999999E-02 -7.5584099999999999E-01 -5.6796899999999995E-01
atom   1.0419383724905995E+01 9.8128761379499740E-01 8.6291653488000242E-01 C 0.0 0.0 -2.5120000000000000E-02 7.8847100000000003E-01 5.5751399999999995E-01
atom   1.4862967925340016E+00 3.1711164891299983E+00 8.2130885445000033E+00 O 0.0 0.0 -2.6030000000000001E-02 -2.4162000000000000E-01 -4.1225499999999998E-01
atom   1.4608044706329988E+00 4.7128163002950023E+00 1.3553350977599961E+00 O 0.0 0.0 4.4630000000000000E-03 -2.0327500000000001E-01 -1.0646210000000000E+00
atom   1.4745844579630021E+00 1.6881823908000312E-01 8.0621968120199980E+00 O 0.0 0.0 -1.4919999999999999E-02 1.9334799999999999E-01 3.9139699999999999E-01
atom   1.5000768988930040E+00 5.1626694701700009E+00 6.3819827885399967E+00 O 0.0 0.0 3.4514000000000003E-02 1.5823300000000001E-01 1.0519860000000001E+00
atom   1.4582747472960018E+00 3.8887880442150022E+00 1.8882896086199987E+00 H 0.0 0.0 1.9345000000000001E-02 -1.2035300000000000E-01 7.1861200000000003E-01
atom   1.5025942432140027E+00 5.9864479394399988E+00 5.8494201718800012E+00 H 0.0 0.0 2.7362000000000001E-02 1.8161400000000000E-01 -7.2010300000000005E-01
atom   1.4773527154159978E+00 4.3209724898400008E+00 6.2593785599995108E-02 C 0.0 0.0 -3.9192999999999999E-02 7.5584099999999999E-01 5.6796899999999995E-01
atom   1.4835162750939959E+00 5.5542123862050037E+00 7.6750834651199975E+00 C 0.0 0.0 2.5120000000000000E-02 -7.8847100000000003E-01 -5.5751399999999995E-01
atom   1.4862967925340014E+00 3.3643835108700024E+00 3.9440885445000027E+00 O 0.0 0.0 -2.6030000000000001E-02 2.4162000000000000E-01 -4.1225499999999998E-01
atom   1.4608044706329992E+00 1.8226836997049980E+00 5.6243350977599960E+00 O 0.0 0.0 4.4630000000000000E-03 2.0327500000000001E-01 -1.0646210000000000E+00
atom   1.4745844579630023E+00 6.3666817609199970E+00 3.7931968120199984E+00 O 0.0 0.0 -1.4919999999999999E-02 -1.9334799999999999E-01 3.9139699999999999E-01
atom   1.5000768988930036E+00 1.3728305298299990E+00 2.1129827885399970E+00 O 0.0 0.0 3.4514000000000003E-02 -1.5823300000000001E-01 1.0519860000000001E+00
atom   1.4582747472960020E+00 2.6467119557849981E+00 6.1572896086199984E+00 H 0.0 0.0 1.9345000000000001E-02 1.2035300000000000E-01 7.1861200000000003E-01
atom   1.5025942432140018E+00 5.4905206056000144E-01 1.5804201718800013E+00 H 0.0 0.0 2.7362000000000001E-02 -1.8161400000000000E-01 -7.2010300000000005E-01
atom   1.4773527154159980E+00 2.2145275101599990E+00 4.3315937856000026E+00 C 0.0 0.0 -3.9192999999999999E-02 -7.5584099999999999E-01 5.6796899999999995E-01
atom   1.4835162750939952E+00 9.8128761379499763E-01 3.4060834651199978E+00 C 0.0 0.0 2.5120000000000000E-02 7.8847100000000003E-01 -5.5751399999999995E-01
atom   1.0416603207466000E+01 3.1711164891299983E+00 4.5939114554999971E+00 O 0.0 0.0 2.6030000000000001E-02 -2.4162000000000000E-01 4.1225499999999998E-01
atom   1.0442095529367002E+01 4.7128163002950023E+00 2.9136649022399967E+00 O 0.0 0.0 -4.4630000000000000E-03 -2.0327500000000001E-01 1.0646210000000000E+00
atom   1.0428315542037000E+01 1.6881823908000290E-01 4.7448031879800023E+00 O 0.0 0.0 1.4919999999999999E-02 1.9334799999999999E-01 -3.9139699999999999E-01
atom   1.0402823101106998E+01 5.1626694701700009E+00 6.4250172114600037E+00 O 0.0 0.0 -3.4514000000000003E-02 1.5823300000000001E-01 -1.0519860000000001E+00
atom   1.0444625252704000E+01 3.8887880442150022E+00 2.3807103913800014E+00 H 0.0 0.0 -1.9345000000000001E-02 -1.2035300000000000E-01 -7.1861200000000003E-01
atom   1.0400305756785999E+01 5.9864479394399988E+00 6.9575798281199992E+00 H 0.0 0.0 -2.7362000000000001E-02 1.8161400000000000E-01 7.2010300000000005E-01
atom   1.0425547284584002E+01 4.3209724898400008E+00 4.2064062143999976E+00 C 0.0 0.0 3.9192999999999999E-02 7.5584099999999999E-01 -5.6796899999999995E-01
atom   1.0419383724905995E+01 5.5542123862050028E+00 5.1319165348800029E+00 C 0.0 0.0 -2.5120000000000000E-02 -7.8847100000000003E-01 5.5751399999999995E-01
atom   7.4377467925340008E+00 3.1711164891299979E+00 3.2491145549999739E-01 O 0.0 0.0 -2.6030000000000001E-02 -2.4162000000000000E-01 4.1225499999999998E-01
atom   7.4122544706329991E+00 4.7128163002950023E+00 7.1826649022399964E+00 O 0.0 0.0 4.4630000000000000E-03 -2.0327500000000001E-01 1.0646210000000000E+00
atom   7.4260344579630022E+00 1.6881823908000265E-01 4.7580318798000176E-01 O 0.0 0.0 -1.4919999999999999E-02 1.9334799999999999E-01 -3.9139699999999999E-01
atom   7.4515268988930039E+00 5.1626694701700009E+00 2.1560172114600031E+00 O 0.0 0.0 3.4514000000000003E-02 1.5823300000000001E-01 -1.0519860000000001E+00
atom   7.4097247472960017E+00 3.8887880442150027E+00 6.6497103913800020E+00 H 0.0 0.0 1.9345000000000001E-02 -1.2035300000000000E-01 -7.1861200000000003E-01
atom   7.4540442432140024E+00 5.9864479394399988E+00 2.6885798281199991E+00 H 0.0 0.0 2.7362000000000001E-02 1.8161400000000000E-01 7.2010300000000005E-01
atom   7.4288027154159986E+00 4.3209724898400017E+00 8.4754062143999978E+00 C 0.0 0.0 -3.9192999999999999E-02 7.5584099999999999E-01 -5.6796899999999995E-01
atom   7.4349662750940055E+00 5.5542123862050028E+00 8.6291653488000242E-01 C 0.0 0.0 2.5120000000000000E-02 -7.8847100000000003E-01 5.5751399999999995E-01
atom   4.4651532074660008E+00 3.3643835108700024E+00 8.2130885445000033E+00 O 0.0 0.0 2.6030000000000001E-02 2.4162000000000000E-01 -4.1225499999999998E-01
atom   4.4906455293670016E+00 1.8226836997049976E+00 1.3553350977599961E+00 O 0.0 0.0 -4.4630000000000000E-03 2.0327500000000001E-01 -1.0646210000000000E+00
atom   4.4768655420369994E+00 6.3666817609199979E+00 8.0621968120199980E+00 O 0.0 0.0 1.4919999999999999E-02 -1.9334799999999999E-01 3.9139699999999999E-01
atom   4.4513731011069968E+00 1.3728305298299992E+00 6.3819827885399967E+00 O 0.0 0.0 -3.4514000000000003E-02 -1.5823300000000001E-01 1.0519860000000001E+00
atom   4.4931752527039990E+00 2.6467119557849976E+00 1.8882896086199987E+00 H 0.0 0.0 -1.9345000000000001E-02 1.2035300000000000E-01 7.1861200000000003E-01
atom   4.4488557567859983E+00 5.4905206056000166E-01 5.8494201718800012E+00 H 0.0 0.0 -2.7362000000000001E-02 -1.8161400000000000E-01 -7.2010300000000005E-01
atom   4.4740972845840030E+00 2.2145275101599986E+00 6.2593785599995108E-02 C 0.0 0.0 3.9192999999999999E-02 -7.5584099999999999E-01 5.6796899999999995E-01
atom   4.4679337249059961E+00 9.8128761379499785E-01 7.6750834651199975E+00 C 0.0 0.0 -2.5120000000000000E-02 7.8847100000000003E-01 -5.5751399999999995E-01
atom   7.4377467925340008E+00 3.3643835108700024E+00 4.5939114554999971E+00 O 0.0 0.0 -2.6030000000000001E-02 2.4162000000000000E-01 4.1225499999999998E-01
atom   7.4122544706329991E+00 1.8226836997049978E+00 2.9136649022399967E+00 O 0.0 0.0 4.4630000000000000E-03 2.0327500000000001E-01 1.0646210000000000E+00
atom   7.4260344579630022E+00 6.3666817609199970E+00 4.7448031879800023E+00 O 0.0 0.0 -1.4919999999999999E-02 -1.9334799999999999E-01 -3.9139699999999999E-01
atom   7.4515268988930039E+00 1.3728305298299992E+00 6.4250172114600037E+00 O 0.0 0.0 3.4514000000000003E-02 -1.5823300000000001E-01 -1.0519860000000001E+00
atom   7.4097247472960017E+00 2.6467119557849976E+00 2.3807103913800014E+00 H 0.0 0.0 1.9345000000000001E-02 1.2035300000000000E-01 -7.1861200000000003E-01
atom   7.4540442432140024E+00 5.4905206056000178E-01 6.9575798281199992E+00 H 0.0 0.0 2.7362000000000001E-02 -1.8161400000000000E-01 7.2010300000000005E-01
atom   7.4288027154159977E+00 2.2145275101599990E+00 4.2064062143999976E+00 C 0.0 0.0 -3.9192999999999999E-02 -7.5584099999999999E-01 -5.6796899999999995E-01
atom   7.4349662750940055E+00 9.8128761379499774E-01 5.1319165348800029E+00 C 0.0 0.0 2.5120000000000000E-02 7.8847100000000003E-01 5.5751399999999995E-01
atom   4.4651532074659999E+00 3.1711164891299983E+00 3.9440885445000027E+00 O 0.0 0.0 2.6030000000000001E-02 -2.4162000000000000E-01 -4.1225499999999998E-01
atom   4.4906455293670016E+00 4.7128163002950023E+00 5.6243350977599960E+00 O 0.0 0.0 -4.4630000000000000E-03 -2.0327500000000001E-01 -1.0646210000000000E+00
atom   4.4768655420369985E+00 1.6881823908000285E-01 3.7931968120199984E+00 O 0.0 0.0 1.4919999999999999E-02 1.9334799999999999E-01 3.9139699999999999E-01
atom   4.4513731011069968E+00 5.1626694701700009E+00 2.1129827885399970E+00 O 0.0 0.0 -3.4514000000000003E-02 1.5823300000000001E-01 1.0519860000000001E+00
atom   4.4931752527039990E+00 3.8887880442150027E+00 6.1572896086199984E+00 H 0.0 0.0 -1.9345000000000001E-02 -1.2035300000000000E-01 7.1861200000000003E-01
atom   4.4488557567859983E+00 5.9864479394399988E+00 1.5804201718800013E+00 H 0.0 0.0 -2.7362000000000001E-02 1.8161400000000000E-01 -7.2010300000000005E-01
atom   4.4740972845840030E+00 4.3209724898400008E+00 4.3315937856000026E+00 C 0.0 0.0 3.9192999999999999E-02 7.5584099999999999E-01 5.6796899999999995E-01
atom   4.4679337249059952E+00 5.5542123862050028E+00 3.4060834651199978E+00 C 0.0 0.0 -2.5120000000000000E-02 -7.8847100000000003E-01 -5.5751399999999995E-01
energy   -2.5100759586704502E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-54-2048-3
lattice   9.0515000000000008E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   3.3686359504146249E-16 5.5014000000000003E+00 0.0000000000000000E+00
lattice   9.0326886288110895E-16 9.0326886288110895E-16 1.4751500000000000E+01
atom   8.3090656474750002E+00 2.2474406202120032E+00 1.2299755412895001E+01 O 0.0 0.0 -5.6648500000000002E-01 2.9676200000000003E-01 -3.5356599999999999E-01
atom   1.0062688322499951E+00 2.0415244835340025E+00 1.3749127314160003E+01 O 0.0 0.0 -6.6618400000000000E-01 -8.1617399999999996E-01 -5.1662900000000000E-01
atom   7.9819892424000893E-01 4.8487782153660008E+00 1.3612306561599997E+01 O 0.0 0.0 5.0310600000000005E-01 -2.9490300000000003E-01 3.8523600000000002E-01
atom   8.1010612723250013E+00 5.0546957824080030E+00 1.2162897044010002E+01 O 0.0 0.0 8.0291100000000004E-01 8.8858899999999996E-01 6.0678200000000004E-01
atom   9.5387078493000410E-01 3.0193788585780013E+00 1.3692309404154996E+01 H 0.0 0.0 9.6472000000000002E-02 9.8667499999999997E-01 3.0608000000000000E-02
atom   8.1531993605649973E+00 4.0768025674799997E+00 1.2219563898654997E+01 H 0.0 0.0 -1.5790899999999999E-01 -8.8279700000000005E-01 -3.5954000000000000E-02
atom   2.7929398914995511E-02 1.5682288639440003E+00 1.2945964637404998E+01 C 0.0 0.0 1.1967939999999999E+00 -1.9657900000000000E-01 1.0154300000000001E+00
atom   2.7635044134999617E-02 2.6617918745999409E-02 1.2965901584684998E+01 C 0.0 0.0 -1.2728600000000001E+00 -5.0230999999999998E-02 -1.0686180000000001E+00
atom   7.4243435252500090E-01 3.2539593797879980E+00 2.4517445871049985E+00 O 0.0 0.0 5.6644799999999995E-01 -2.9676000000000002E-01 3.5351399999999999E-01
atom   8.0452311677499981E+00 3.4598755164659987E+00 1.0023726858399982E+00 O 0.0 0.0 6.6639899999999996E-01 8.1619900000000001E-01 5.1677099999999998E-01
atom   8.2533010757600014E+00 6.5262178463400056E-01 1.1391934384000033E+00 O 0.0 0.0 -5.0309999999999999E-01 2.9490100000000002E-01 -3.8523099999999999E-01
atom   9.5043872767499915E-01 4.4670421759200363E-01 2.5886029559899977E+00 O 0.0 0.0 -8.0291100000000004E-01 -8.8858800000000004E-01 -6.0678399999999999E-01
atom   8.0976292150699987E+00 2.4820211414219999E+00 1.0591905958450045E+00 H 0.0 0.0 -9.6500000000000002E-02 -9.8665499999999995E-01 -3.0616999999999998E-02
atom   8.9830063943500416E-01 1.4245974325200013E+00 2.5319361013450039E+00 H 0.0 0.0 1.5790799999999999E-01 8.8279399999999997E-01 3.5955000000000001E-02
atom   9.0235706010849981E+00 3.9331711360560009E+00 1.8055353625950026E+00 C 0.0 0.0 -1.1969390000000000E+00 1.9654700000000000E-01 -1.0155010000000000E+00
atom   9.0238649558650028E+00 5.4747820812540020E+00 1.7855984153150020E+00 C 0.0 0.0 1.2728539999999999E+00 5.0228000000000002E-02 1.0686080000000000E+00
atom   7.4243435252500123E-01 2.2474406202120027E+00 9.8274945871049990E+00 O 0.0 0.0 5.6644799999999995E-01 2.9676000000000002E-01 3.5351399999999999E-01
atom   8.0452311677499981E+00 2.0415244835340021E+00 8.3781226858399975E+00 O 0.0 0.0 6.6639899999999996E-01 -8.1619900000000001E-01 5.1677099999999998E-01
atom   8.2533010757600014E+00 4.8487782153660008E+00 8.5149434384000031E+00 O 0.0 0.0 -5.0309999999999999E-01 -2.9490100000000002E-01 -3.8523099999999999E-01
atom   9.5043872767499993E-01 5.0546957824080030E+00 9.9643529559899982E+00 O 0.0 0.0 -8.0291100000000004E-01 8.8858800000000004E-01 -6.0678399999999999E-01
atom   8.0976292150699987E+00 3.0193788585780008E+00 8.4349405958450046E+00 H 0.0 0.0 -9.6500000000000002E-02 9.8665499999999995E-01 -3.0616999999999998E-02
atom   8.9830063943500471E-01 4.0768025674799997E+00 9.9076861013450035E+00 H 0.0 0.0 1.5790799999999999E-01 -8.8279399999999997E-01 3.5955000000000001E-02
atom   9.0235706010849981E+00 1.5682288639440001E+00 9.1812853625950019E+00 C 0.0 0.0 -1.1969390000000000E+00 -1.9654700000000000E-01 -1.0155010000000000E+00
atom   9.0238649558650028E+00 2.6617918745999176E-02 9.1613484153150022E+00 C 0.0 0.0 1.2728539999999999E+00 -5.0228000000000002E-02 1.0686080000000000E+00
atom   8.3090656474750002E+00 3.2539593797879984E+00 4.9240054128950019E+00 O 0.0 0.0 -5.6648500000000002E-01 -2.9676200000000003E-01 -3.5356599999999999E-01
atom   1.0062688322499946E+00 3.4598755164659991E+00 6.3733773141600016E+00 O 0.0 0.0 -6.6618400000000000E-01 8.1617399999999996E-01 -5.1662900000000000E-01
atom   7.9819892424000805E-01 6.5262178463400078E-01 6.2365565615999969E+00 O 0.0 0.0 5.0310600000000005E-01 2.9490300000000003E-01 3.8523600000000002E-01
atom   8.1010612723250013E+00 4.4670421759200374E-01 4.7871470440100019E+00 O 0.0 0.0 8.0291100000000004E-01 -8.8858899999999996E-01 6.0678200000000004E-01
atom   9.5387078493000343E-01 2.4820211414220004E+00 6.3165594041549955E+00 H 0.0 0.0 9.6472000000000002E-02 -9.8667499999999997E-01 3.0608000000000000E-02
atom   8.1531993605649973E+00 1.4245974325200013E+00 4.8438138986549966E+00 H 0.0 0.0 -1.5790899999999999E-01 8.8279700000000005E-01 -3.5954000000000000E-02
atom   2.7929398914995202E-02 3.9331711360560013E+00 5.5702146374049972E+00 C 0.0 0.0 1.1967939999999999E+00 1.9657900000000000E-01 1.0154300000000001E+00
atom   2.7635044134999502E-02 5.4747820812540020E+00 5.5901515846849978E+00 C 0.0 0.0 -1.2728600000000001E+00 5.0230999999999998E-02 -1.0686180000000001E+00
atom   5.2681843525250018E+00 3.2539593797879989E+00 1.2299755412895001E+01 O 0.0 0.0 5.6644300000000003E-01 -2.9675800000000002E-01 -3.5352099999999997E-01
atom   3.5194811677499995E+00 3.4598755164659996E+00 1.3749127314160003E+01 O 0.0 0.0 6.6639199999999998E-01 8.1619600000000003E-01 -5.1676400000000000E-01
atom   3.7275510757600014E+00 6.5262178463400133E-01 1.3612306561599997E+01 O 0.0 0.0 -5.0309300000000001E-01 2.9489399999999999E-01 3.8522699999999999E-01
atom   5.4761887276750008E+00 4.4670421759200418E-01 1.2162897044010002E+01 O 0.0 0.0 -8.0291900000000005E-01 -8.8858800000000004E-01 6.0679300000000003E-01
atom   3.5718792150699983E+00 2.4820211414220008E+00 1.3692309404154996E+01 H 0.0 0.0 -9.6498000000000000E-02 -9.8665800000000004E-01 3.0616999999999998E-02
atom   5.4240506394350056E+00 1.4245974325200017E+00 1.2219563898654997E+01 H 0.0 0.0 1.5791200000000000E-01 8.8279200000000002E-01 -3.5955000000000001E-02
atom   4.4978206010849986E+00 3.9331711360560018E+00 1.2945964637404998E+01 C 0.0 0.0 -1.1969310000000000E+00 1.9654900000000000E-01 1.0155000000000001E+00
atom   4.4981149558650024E+00 5.4747820812540029E+00 1.2965901584684998E+01 C 0.0 0.0 1.2728569999999999E+00 5.0230999999999998E-02 -1.0686100000000001E+00
atom   3.7833156474749998E+00 2.2474406202120023E+00 2.4517445871049985E+00 O 0.0 0.0 -5.6644799999999995E-01 2.9676000000000002E-01 3.5352400000000000E-01
atom   5.5320188322500021E+00 2.0415244835340016E+00 1.0023726858399982E+00 O 0.0 0.0 -6.6639899999999996E-01 -8.1620800000000004E-01 5.1676400000000000E-01
atom   5.3239489242399998E+00 4.8487782153660000E+00 1.1391934384000033E+00 O 0.0 0.0 5.0309000000000004E-01 -2.9489199999999999E-01 -3.8522800000000001E-01
atom   3.5753112723250018E+00 5.0546957824080021E+00 2.5886029559899977E+00 O 0.0 0.0 8.0291500000000005E-01 8.8858700000000002E-01 -6.0679300000000003E-01
atom   5.4796207849300034E+00 3.0193788585780004E+00 1.0591905958450045E+00 H 0.0 0.0 9.6500000000000002E-02 9.8665999999999998E-01 -3.0616000000000001E-02
atom   3.6274493605649969E+00 4.0768025674799988E+00 2.5319361013450039E+00 H 0.0 0.0 -1.5791100000000000E-01 -8.8279300000000005E-01 3.5954000000000000E-02
atom   4.5536793989150031E+00 1.5682288639439994E+00 1.8055353625950026E+00 C 0.0 0.0 1.1969360000000000E+00 -1.9654600000000000E-01 -1.0155030000000000E+00
atom   4.5533850441349992E+00 2.6617918745998725E-02 1.7855984153150020E+00 C 0.0 0.0 -1.2728530000000000E+00 -5.0229999999999997E-02 1.0686070000000001E+00
atom   5.2681843525250009E+00 2.2474406202120027E+00 4.9240054128950019E+00 O 0.0 0.0 5.6644300000000003E-01 2.9675800000000002E-01 -3.5352099999999997E-01
atom   3.5194811677499991E+00 2.0415244835340021E+00 6.3733773141600016E+00 O 0.0 0.0 6.6639199999999998E-01 -8.1619600000000003E-01 -5.1676400000000000E-01
atom   3.7275510757600014E+00 4.8487782153660000E+00 6.2365565615999969E+00 O 0.0 0.0 -5.0309300000000001E-01 -2.9489399999999999E-01 3.8522699999999999E-01
atom   5.4761887276749999E+00 5.0546957824080021E+00 4.7871470440100019E+00 O 0.0 0.0 -8.0291900000000005E-01 8.8858800000000004E-01 6.0679300000000003E-01
atom   3.5718792150699978E+00 3.0193788585780008E+00 6.3165594041549955E+00 H 0.0 0.0 -9.6498000000000000E-02 9.8665800000000004E-01 3.0616999999999998E-02
atom   5.4240506394350048E+00 4.0768025674799988E+00 4.8438138986549966E+00 H 0.0 0.0 1.5791200000000000E-01 -8.8279200000000002E-01 -3.5955000000000001E-02
atom   4.4978206010849977E+00 1.5682288639439999E+00 5.5702146374049972E+00 C 0.0 0.0 -1.1969310000000000E+00 -1.9654900000000000E-01 1.0155000000000001E+00
atom   4.4981149558650015E+00 2.6617918745998958E-02 5.5901515846849978E+00 C 0.0 0.0 1.2728569999999999E+00 -5.0230999999999998E-02 -1.0686100000000001E+00
atom   3.7833156474750003E+00 3.2539593797879984E+00 9.8274945871049990E+00 O 0.0 0.0 -5.6644799999999995E-01 -2.9676000000000002E-01 3.5352400000000000E-01
atom   5.5320188322500030E+00 3.4598755164659991E+00 8.3781226858399975E+00 O 0.0 0.0 -6.6639899999999996E-01 8.1620800000000004E-01 5.1676400000000000E-01
atom   5.3239489242400007E+00 6.5262178463400100E-01 8.5149434384000031E+00 O 0.0 0.0 5.0309000000000004E-01 2.9489199999999999E-01 -3.8522800000000001E-01
atom   3.5753112723250018E+00 4.4670421759200407E-01 9.9643529559899982E+00 O 0.0 0.0 8.0291500000000005E-01 -8.8858700000000002E-01 -6.0679300000000003E-01
atom   5.4796207849300043E+00 2.4820211414220004E+00 8.4349405958450046E+00 H 0.0 0.0 9.6500000000000002E-02 -9.8665999999999998E-01 -3.0616000000000001E-02
atom   3.6274493605649969E+00 1.4245974325200017E+00 9.9076861013450035E+00 H 0.0 0.0 -1.5791100000000000E-01 8.8279300000000005E-01 3.5954000000000000E-02
atom   4.5536793989150040E+00 3.9331711360560013E+00 9.1812853625950019E+00 C 0.0 0.0 1.1969360000000000E+00 1.9654600000000000E-01 -1.0155030000000000E+00
atom   4.5533850441350001E+00 5.4747820812540029E+00 9.1613484153150022E+00 C 0.0 0.0 -1.2728530000000000E+00 5.0229999999999997E-02 1.0686070000000001E+00
energy   -7.2118721663680496E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-110-3280-3
lattice   1.0383421999999999E+01 0.0000000000000000E+00 0.0000000000000000E+00
lattice   -4.5180944786921682E+00 9.3489183712178878E+00 0.0000000000000000E+00
lattice   -2.9326636939988555E+00 -4.6744590793654801E+00 8.7957017004513407E+00
atom   7.8291818480100916E+00 1.2210188845150014E+00 2.9001912412548250E+00 O 0.0 0.0 1.4351900000000001E-01 3.9990199999999998E-01 -2.9046499999999997E-01
atom   6.9105275511439253E+00 -6.4937082216689546E-01 3.8270130642760058E+00 O 0.0 0.0 1.0350500000000000E-01 1.0247299999999999E-01 -8.6349299999999996E-01
atom   2.7533438592786883E+00 7.3718802774273522E+00 1.4972914208976602E+00 O 0.0 0.0 -1.4855800000000000E-01 -4.0064300000000003E-01 2.9225499999999999E-01
atom   8.1903115203157775E+00 -1.0675678781476637E-01 5.7066794094982998E-01 O 0.0 0.0 -1.0368700000000000E-01 -1.0777299999999999E-01 8.5750300000000002E-01
atom   6.8485883508340599E+00 -3.9175231368859566E-02 4.5924720223963043E+00 H 0.0 0.0 2.1694900000000000E-01 2.5001000000000001E-01 6.2990699999999999E-01
atom   8.0143296630050131E-01 3.9574920484579943E+00 8.6007947559324620E+00 H 0.0 0.0 -2.1695900000000001E-01 -2.4612400000000001E-01 -6.2705699999999998E-01
atom   7.4789328008256994E+00 6.1333987091916550E-02 2.8281104658196283E+00 C 0.0 0.0 -4.7534999999999999E-01 -8.2831399999999999E-01 5.8804400000000001E-01
atom   7.6218466144923136E+00 -8.1747641511059721E-01 1.5694547000148131E+00 C 0.0 0.0 4.7719699999999998E-01 8.3255199999999996E-01 -5.8963800000000000E-01
atom   5.1434478783271063E+00 2.9059956072956390E+00 5.8955104591965162E+00 O 0.0 0.0 2.9748900000000000E-01 3.0296299999999998E-01 2.9044500000000001E-01
atom   3.8591358346198419E+00 1.2650123484028197E+00 4.9686886361753348E+00 O 0.0 0.0 4.7508000000000002E-02 1.3776400000000000E-01 8.6322100000000002E-01
atom   2.5067029263577538E+00 1.0122632932520848E+00 7.2984102795536803E+00 O 0.0 0.0 -2.9615399999999997E-01 -3.0808300000000000E-01 -2.9229400000000000E-01
atom   3.7908221266404651E+00 2.6533964620485966E+00 8.2250337595015104E+00 O 0.0 0.0 -5.1678000000000002E-02 -1.3993100000000000E-01 -8.5752600000000001E-01
atom   4.4354887756174337E+00 1.4747559772393861E+00 4.2032296780550364E+00 H 0.0 0.0 1.3053699999999999E-01 3.0406100000000003E-01 -6.2976699999999997E-01
atom   6.1471454213491246E+00 7.1180517990337835E+00 1.9490694451887916E-01 H 0.0 0.0 -1.2733200000000000E-01 -3.0252299999999999E-01 6.2719599999999998E-01
atom   4.2517051421898397E+00 2.0860332032141438E+00 5.9675912346317119E+00 C 0.0 0.0 -5.3894799999999998E-01 -7.8806200000000004E-01 -5.8789400000000003E-01
atom   3.3982654352854524E+00 1.8323154469489529E+00 7.2262470004365280E+00 C 0.0 0.0 5.4199100000000000E-01 7.9170600000000002E-01 5.8956299999999995E-01
atom   2.2849973957801146E+00 -1.8150235279733253E+00 5.9831200459838616E+00 O 0.0 0.0 -2.5641000000000001E-02 5.0550600000000001E-01 -9.0938000000000005E-02
atom   -2.5494779857682217E+00 5.2856506420785605E+00 6.1989515250630278E+00 O 0.0 0.0 -6.5569699999999997E-01 5.7911100000000004E-01 3.2960000000000003E-02
atom   -5.0063039684174593E-01 -3.6153496788228194E+00 7.2102620439941996E+00 O 0.0 0.0 2.5256000000000001E-02 -5.0975199999999998E-01 8.7108000000000005E-02
atom   -1.8406845835834107E-01 -1.3671901321097302E+00 6.9946735901530168E+00 O 0.0 0.0 6.4824700000000002E-01 -5.7929900000000001E-01 -3.0410000000000000E-02
atom   -1.6438578553781775E+00 5.2888185185178109E+00 5.8221960865978284E+00 H 0.0 0.0 7.0723800000000003E-01 -5.7787999999999999E-02 5.1003000000000000E-02
atom   -1.0898103097056624E+00 -1.3703338883400973E+00 7.3713864574219858E+00 H 0.0 0.0 -7.0291199999999998E-01 5.8890999999999999E-02 -5.3109999999999997E-02
atom   1.6029425427699679E+00 -2.7665399818388550E+00 6.3027396616871316E+00 C 0.0 0.0 -9.2860000000000009E-03 -1.1204280000000000E+00 3.7737000000000000E-02
atom   1.8148384534595366E-01 -2.6638938059459081E+00 6.8908427943756587E+00 C 0.0 0.0 1.0296000000000000E-02 1.1253519999999999E+00 -3.8344999999999997E-02
atom   3.0421033055708535E-01 5.9420380197839577E+00 2.8125816544674791E+00 O 0.0 0.0 4.6662700000000001E-01 1.9718700000000000E-01 9.1023000000000007E-02
atom   -1.5823751071601806E+00 4.6789092553752507E+00 2.5967501753883133E+00 O 0.0 0.0 8.0703599999999998E-01 -3.3902100000000002E-01 -3.3190999999999998E-02
atom   -1.0465033882964375E-01 2.6505748782843686E+00 1.5854396564571414E+00 O 0.0 0.0 -4.6990599999999999E-01 -1.9906299999999999E-01 -8.7126999999999996E-02
