id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
oxalac_opt-QR-5-2568-3,5,1.7587,-83.7361,3,2568,6.71781325340271,
oxalac_opt-QR-61-7146-3,61,1.8715,-83.7349,3,7146,18.65184473991394,
oxalac_opt-QR-41-8468-3,41,1.7932,-83.7268,3,8468,2.3449103832244873,
oxalac_opt-QR-61-12587-3,61,1.8898,-83.7157,3,12587,4.046106815338135,
oxalac_opt-QR-43-11101-3,43,1.8001,-83.6914,3,11101,3.2269537448883057,
oxalac_opt-QR-54-3468-3,54,1.7531,-83.6804,3,3468,9.731458902359009,
oxalac_opt-QR-43-14246-3,43,1.7643,-83.6395,3,14246,4.480122327804565,
oxalac_opt-QR-15-8609-3,15,1.7612,-83.6379,3,8609,2.9485764503479004,
oxalac_opt-QR-14-1645-3,14,1.8323,-83.6323,3,1645,5.8825225830078125,
oxalac_opt-QR-19-10765-3,19,1.8318,-83.616,3,10765,1.6773250102996826,
oxalac_opt-QR-14-11763-3,14,1.8043,-83.6072,3,11763,6.686879396438599,
oxalac_opt-QR-61-5062-3,61,1.8117,-83.5127,3,5062,3.9727752208709717,
oxalac_opt-QR-33-8972-3,33,1.7717,-83.5112,3,8972,3.4801132678985596,
oxalac_opt-QR-45-14472-3,45,1.8341,-83.4743,3,14472,2.393310785293579,
oxalac_opt-QR-61-14269-3,61,1.8548,-83.4702,3,14269,11.891294240951538,
oxalac_opt-QR-5-13783-3,5,1.7607,-83.4464,3,13783,4.716510057449341,
oxalac_opt-QR-15-8062-3,15,1.7691,-83.4367,3,8062,7.963316202163696,
oxalac_opt-QR-45-9118-3,45,1.8332,-83.4309,3,9118,2.1955342292785645,
oxalac_opt-QR-41-11217-3,41,1.8064,-83.4207,3,11217,8.610437631607056,
oxalac_opt-QR-20-28048-3,20,1.7724,-83.4052,3,28048,7.405987977981567,
oxalac_opt-QR-13-9736-3,13,1.7669,-83.3904,3,9736,6.393798351287842,
oxalac_opt-QR-15-2428-3,15,1.7533,-83.3782,3,2428,9.20213794708252,
oxalac_opt-QR-43-17228-3,43,1.7302,-83.375,3,17228,4.569626092910767,
oxalac_opt-QR-5-5068-3,5,1.7491,-83.3726,3,5068,5.712897777557373,
oxalac_opt-QR-20-26087-3,20,1.7667,-83.3662,3,26087,3.1120731830596924,
oxalac_opt-QR-61-3367-3,61,1.8882,-83.3557,3,3367,5.088046550750732,
oxalac_opt-QR-43-12068-3,43,1.7598,-83.3491,3,12068,3.48187518119812,
oxalac_opt-QR-13-15371-3,13,1.722,-83.3415,3,15371,1.8298132419586182,
oxalac_opt-QR-61-15068-3,61,1.831,-83.302,3,15068,3.587794542312622,
oxalac_opt-QR-11-27177-3,11,1.6522,-83.2726,3,27177,6.283475399017334,
oxalac_opt-QR-88-20122-3,88,1.647,-83.2696,3,20122,6.1866161823272705,
oxalac_opt-QR-80-8920-3,80,1.6542,-83.2676,3,8920,1.9462130069732666,
oxalac_opt-QR-43-18381-3,43,1.7743,-83.2538,3,18381,2.6780147552490234,
oxalac_opt-QR-14-1937-3,14,1.8346,-83.2496,3,1937,2.224208116531372,
oxalac_opt-QR-18-8663-3,18,1.7728,-83.2462,3,8663,1.5216987133026123,
oxalac_opt-QR-61-10931-3,61,1.7403,-83.2298,3,10931,3.5426340103149414,
oxalac_opt-QR-146-3176-3,146,1.8236,-83.2085,3,3176,3.0943641662597656,
oxalac_opt-QR-14-9917-3,14,1.7664,-83.2022,3,9917,6.2370285987854,
oxalac_opt-QR-60-11531-3,60,1.8493,-83.2009,3,11531,4.676610231399536,
oxalac_opt-QR-15-17467-3,15,1.7383,-83.1991,3,17467,2.2356483936309814,
oxalac_opt-QR-15-1320-3,15,1.7822,-83.1977,3,1320,2.4931585788726807,
oxalac_opt-QR-14-3322-3,14,1.7661,-83.1788,3,3322,3.9784741401672363,
oxalac_opt-QR-14-4146-3,14,1.7659,-83.1685,3,4146,5.379694700241089,
oxalac_opt-QR-146-6298-3,146,1.5849,-83.15,3,6298,1.8509294986724854,
oxalac_opt-QR-96-10197-3,96,1.9211,-83.1497,3,10197,5.240458250045776,
oxalac_opt-QR-52-20109-3,52,1.7416,-83.1433,3,20109,3.6255462169647217,
oxalac_opt-QR-15-18967-3,15,1.7539,-83.139,3,18967,2.298517942428589,
oxalac_opt-QR-15-892-3,15,1.813,-83.1268,3,892,8.904415607452393,
oxalac_opt-QR-60-20064-3,60,1.7156,-83.1164,3,20064,3.642505168914795,
oxalac_opt-QR-5-18548-3,5,1.7397,-83.107,3,18548,1.2574305534362793,
oxalac_opt-QR-14-7613-3,14,1.8635,-83.1066,3,7613,2.324141502380371,
oxalac_opt-QR-60-17662-3,60,1.7388,-83.0965,3,17662,4.438119649887085,
oxalac_opt-QR-15-13462-3,15,1.8006,-83.0952,3,13462,9.51752781867981,
oxalac_opt-QR-15-5074-3,15,1.7575,-83.0921,3,5074,2.546750545501709,
oxalac_opt-QR-154-2423-3,154,1.7636,-83.0873,3,2423,5.449532508850098,
oxalac_opt-QR-54-8880-3,54,1.7343,-83.0663,3,8880,3.5356619358062744,
oxalac_opt-QR-60-10507-3,60,1.7053,-83.0586,3,10507,3.483149766921997,
oxalac_opt-QR-14-4423-3,14,1.8545,-83.0573,3,4423,13.241676807403564,
oxalac_opt-QR-86-9854-3,86,1.6447,-83.0538,3,9854,3.880455732345581,
oxalac_opt-QR-15-18398-3,15,1.7337,-83.0375,3,18398,2.2546985149383545,
oxalac_opt-QR-33-6709-3,33,1.9225,-83.0099,3,6709,2.1850178241729736,
oxalac_opt-QR-15-19003-3,15,1.7562,-82.9802,3,19003,6.7962024211883545,
oxalac_opt-QR-15-5710-3,15,1.7659,-82.9411,3,5710,3.344470500946045,
oxalac_opt-QR-15-1435-3,15,1.7779,-82.9354,3,1435,8.754007339477539,
oxalac_opt-QR-61-8257-3,61,1.8548,-82.9077,3,8257,4.124881982803345,
oxalac_opt-QR-61-3527-3,61,1.7078,-82.8565,3,3527,4.473941326141357,
oxalac_opt-QR-52-12060-3,52,1.7398,-82.8499,3,12060,3.627286195755005,
oxalac_opt-QR-15-15346-3,15,1.7679,-82.8123,3,15346,2.298811674118042,
oxalac_opt-QR-80-14690-3,80,1.7097,-82.8034,3,14690,2.138948678970337,
oxalac_opt-QR-52-4298-3,52,1.7225,-82.7777,3,4298,3.5567400455474854,
oxalac_opt-QR-43-3885-3,43,1.6996,-82.7761,3,3885,3.172179937362671,
oxalac_opt-QR-9-6442-3,9,1.7468,-82.76,3,6442,1.452869176864624,
oxalac_opt-QR-161-6522-3,161,1.6246,-82.7525,3,6522,3.241574764251709,
oxalac_opt-QR-34-9319-3,34,1.7329,-82.7474,3,9319,1.831664800643921,
oxalac_opt-QR-13-23375-3,13,1.727,-82.7456,3,23375,2.0281436443328857,
oxalac_opt-QR-60-7473-3,60,1.6857,-82.741,3,7473,3.6049370765686035,
oxalac_opt-QR-61-14232-3,61,1.8404,-82.7365,3,14232,9.331053733825684,
oxalac_opt-QR-13-9822-3,13,1.7481,-82.7231,3,9822,6.8811962604522705,
oxalac_opt-QR-60-11999-3,60,1.7593,-82.7221,3,11999,4.128454923629761,
oxalac_opt-QR-15-13020-3,15,1.7341,-82.7195,3,13020,6.149468183517456,
oxalac_opt-QR-43-12302-3,43,1.6996,-82.7074,3,12302,9.660694360733032,
oxalac_opt-QR-62-5601-3,62,1.6711,-82.7067,3,5601,3.725764751434326,
oxalac_opt-QR-60-7468-3,60,1.7413,-82.7054,3,7468,13.140425682067871,
oxalac_opt-QR-29-6472-3,29,1.879,-82.7036,3,6472,4.885644197463989,
oxalac_opt-QR-9-4997-3,9,1.751,-82.6981,3,4997,1.953017234802246,
oxalac_opt-QR-45-6552-3,45,1.8117,-82.6846,3,6552,2.3403611183166504,
oxalac_opt-QR-15-11334-3,15,1.7625,-82.6751,3,11334,8.80039668083191,
oxalac_opt-QR-13-21772-3,13,1.7701,-82.6729,3,21772,2.139249086380005,
oxalac_opt-QR-41-11160-3,41,1.7546,-82.6701,3,11160,7.548187971115112,
oxalac_opt-QR-33-9672-3,33,1.8334,-82.6485,3,9672,3.789937734603882,
oxalac_opt-QR-15-9351-3,15,1.7771,-82.6387,3,9351,11.708590745925903,
oxalac_opt-QR-33-8576-3,33,1.6794,-82.6314,3,8576,1.7392220497131348,
oxalac_opt-QR-29-5157-3,29,1.8749,-82.6243,3,5157,2.9304704666137695,
oxalac_opt-QR-147-7209-3,147,1.6336,-82.6167,3,7209,3.788283586502075,
oxalac_opt-QR-61-7193-3,61,1.8609,-82.6164,3,7193,4.2743141651153564,
oxalac_opt-QR-43-16909-3,43,1.6863,-82.6111,3,16909,2.7414426803588867,
oxalac_opt-QR-5-2406-3,5,1.7178,-82.5915,3,2406,1.2430763244628906,
oxalac_opt-QR-86-17714-3,86,1.72,-82.5832,3,17714,3.632227659225464,
oxalac_opt-QR-60-16421-3,60,1.7465,-82.5693,3,16421,4.026442289352417,
oxalac_opt-QR-54-13794-3,54,1.8101,-82.5546,3,13794,5.9837071895599365,
oxalac_opt-QR-43-2691-3,43,1.6738,-82.5474,3,2691,3.4049763679504395,
oxalac_opt-QR-169-10711-3,169,1.6203,-82.5431,3,10711,2.4332025051116943,
oxalac_opt-QR-15-15414-3,15,1.7592,-82.5348,3,15414,10.05534553527832,
oxalac_opt-QR-15-5950-3,15,1.7224,-82.4867,3,5950,3.249445676803589,
oxalac_opt-QR-15-21299-3,15,1.7107,-82.4726,3,21299,2.3059213161468506,
oxalac_opt-QR-85-14514-3,85,1.6081,-82.4611,3,14514,5.494218826293945,
oxalac_opt-QR-14-4050-3,14,1.7539,-82.4381,3,4050,2.0316073894500732,
oxalac_opt-QR-14-9094-3,14,1.833,-82.4247,3,9094,2.9291622638702393,
oxalac_opt-QR-61-4605-3,61,1.8476,-82.3992,3,4605,3.9240405559539795,
oxalac_opt-QR-60-19793-3,60,1.7953,-82.3955,3,19793,4.638471364974976,
oxalac_opt-QR-15-18565-3,15,1.7432,-82.3873,3,18565,2.2172701358795166,
oxalac_opt-QR-5-13046-3,5,1.7203,-82.3663,3,13046,1.258162260055542,
oxalac_opt-QR-15-20562-3,15,1.7642,-82.3199,3,20562,17.72391128540039,
oxalac_opt-QR-14-8073-3,14,1.7749,-82.3064,3,8073,8.93351435661316,
oxalac_opt-QR-148-9187-3,148,1.6197,-82.3064,3,9187,4.949042081832886,
oxalac_opt-QR-5-14544-3,5,1.7386,-82.289,3,14544,1.4579601287841797,
oxalac_opt-QR-33-7962-3,33,1.8486,-82.284,3,7962,2.186609983444214,
oxalac_opt-QR-20-18653-3,20,1.7455,-82.2808,3,18653,15.507299661636353,
oxalac_opt-QR-19-1421-3,19,1.7731,-82.2607,3,1421,5.4307920932769775,
oxalac_opt-QR-33-9594-3,33,1.9311,-82.2503,3,9594,1.7778522968292236,
oxalac_opt-QR-33-10751-3,33,1.8546,-82.2481,3,10751,1.9322173595428467,
oxalac_opt-QR-15-6880-3,15,1.9203,-82.2315,3,6880,2.6541554927825928,
oxalac_opt-QR-5-13367-3,5,1.6637,-82.2292,3,13367,6.5190589427948,
oxalac_opt-QR-88-19636-3,88,1.7608,-82.2287,3,19636,12.882817506790161,
oxalac_opt-QR-96-5071-3,96,1.7284,-82.2191,3,5071,4.054311513900757,
oxalac_opt-QR-5-15912-3,5,1.6646,-82.2077,3,15912,5.615942478179932,
oxalac_opt-QR-20-7498-3,20,1.7494,-82.1948,3,7498,17.020761489868164,
oxalac_opt-QR-60-15273-3,60,1.8035,-82.1897,3,15273,4.127160549163818,
oxalac_opt-QR-14-3571-3,14,1.8439,-82.1256,3,3571,2.2835514545440674,
oxalac_opt-QR-43-237-3,43,1.7156,-82.1076,3,237,7.3659539222717285,
oxalac_opt-QR-60-5895-3,60,1.8025,-82.1015,3,5895,3.287522077560425,
oxalac_opt-QR-15-4261-3,15,1.7681,-82.0673,3,4261,2.279914617538452,
oxalac_opt-QR-5-3234-3,5,1.7211,-82.0617,3,3234,2.3159050941467285,
oxalac_opt-QR-15-15048-3,15,1.7726,-82.0544,3,15048,2.8948447704315186,
oxalac_opt-QR-41-8371-3,41,1.9119,-82.0411,3,8371,2.23781156539917,
oxalac_opt-QR-13-2860-3,13,1.714,-82.0404,3,2860,1.9288911819458008,
oxalac_opt-QR-33-7361-3,33,1.8802,-82.0235,3,7361,9.404892921447754,
oxalac_opt-QR-33-8259-3,33,1.797,-82.0218,3,8259,1.8752529621124268,
oxalac_opt-QR-15-8923-3,15,1.7444,-82.0086,3,8923,2.093194007873535,
oxalac_opt-QR-14-2510-3,14,1.6598,-82.0051,3,2510,2.173840045928955,
oxalac_opt-QR-4-10383-3,4,1.7821,-81.99,3,10383,1.1865203380584717,
oxalac_opt-QR-15-13963-3,15,1.7219,-81.9813,3,13963,2.0198256969451904,
oxalac_opt-QR-60-15397-3,60,1.6939,-81.9671,3,15397,5.002482652664185,
oxalac_opt-QR-148-13140-3,148,1.6432,-81.9625,3,13140,4.040945529937744,
oxalac_opt-QR-15-15772-3,15,1.8317,-81.9258,3,15772,5.205573558807373,
oxalac_opt-QR-33-4850-3,33,1.8836,-81.9222,3,4850,2.0751404762268066,
oxalac_opt-QR-61-7784-3,61,1.6936,-81.8742,3,7784,6.642228126525879,
oxalac_opt-QR-88-13441-3,88,1.8394,-81.7964,3,13441,3.627270221710205,
oxalac_opt-QR-15-893-3,15,1.758,-81.7739,3,893,6.697964906692505,
oxalac_opt-QR-43-14666-3,43,1.7737,-81.7729,3,14666,7.816128253936768,
oxalac_opt-QR-60-17732-3,60,1.7413,-81.7546,3,17732,3.6352107524871826,
oxalac_opt-QR-18-9667-3,18,1.7917,-81.7231,3,9667,8.182133436203003,
oxalac_opt-QR-34-6105-3,34,1.6801,-81.7013,3,6105,1.7852401733398438,
oxalac_opt-QR-19-10344-3,19,1.8271,-81.6871,3,10344,1.9822351932525635,
oxalac_opt-QR-14-9850-3,14,1.7819,-81.6678,3,9850,6.936272144317627,
oxalac_opt-QR-14-5664-3,14,1.7656,-81.6543,3,5664,4.437076568603516,
oxalac_opt-QR-14-4207-3,14,1.7682,-81.6347,3,4207,21.755101442337036,
oxalac_opt-QR-11-31425-3,11,1.6783,-81.5953,3,31425,13.695873022079468,
oxalac_opt-QR-56-15882-3,56,1.8309,-81.5717,3,15882,3.424855947494507,
oxalac_opt-QR-11-6488-3,11,1.658,-81.5674,3,6488,2.2348971366882324,
oxalac_opt-QR-76-515-3,76,1.8572,-81.5664,3,515,1.6039621829986572,
oxalac_opt-QR-33-8291-3,33,1.8524,-81.5625,3,8291,1.9815447330474854,
oxalac_opt-QR-61-6814-3,61,1.7983,-81.5549,3,6814,4.427294731140137,
oxalac_opt-QR-15-1632-3,15,1.7229,-81.5437,3,1632,2.1416711807250977,
oxalac_opt-QR-82-3865-3,82,1.8368,-81.5403,3,3865,10.757729291915894,
oxalac_opt-QR-85-8021-3,85,1.5859,-81.5399,3,8021,2.9221878051757812,
oxalac_opt-QR-5-11674-3,5,1.7455,-81.5347,3,11674,3.857998847961426,
oxalac_opt-QR-60-4379-3,60,1.7724,-81.5274,3,4379,4.141706705093384,
oxalac_opt-QR-41-5030-3,41,1.8016,-81.5189,3,5030,2.2522382736206055,
oxalac_opt-QR-34-921-3,34,1.7262,-81.5156,3,921,1.8294191360473633,
oxalac_opt-QR-11-19449-3,11,1.6747,-81.4829,3,19449,5.532054424285889,
oxalac_opt-QR-5-2837-3,5,1.7375,-81.4692,3,2837,1.243016004562378,
oxalac_opt-QR-11-10586-3,11,1.683,-81.4603,3,10586,3.331120491027832,
oxalac_opt-QR-15-13552-3,15,1.7645,-81.4516,3,13552,2.2459535598754883,
oxalac_opt-QR-154-3530-3,154,1.6931,-81.441,3,3530,2.832890748977661,
oxalac_opt-QR-18-1281-3,18,1.6777,-81.4234,3,1281,1.773411750793457,
oxalac_opt-QR-13-15772-3,13,1.7296,-81.4029,3,15772,2.0754497051239014,
oxalac_opt-QR-14-11607-3,14,1.8257,-81.3969,3,11607,4.329163312911987,
oxalac_opt-QR-11-22472-3,11,1.6501,-81.3285,3,22472,3.678788423538208,
oxalac_opt-QR-88-9774-3,88,1.7218,-81.3275,3,9774,15.940317630767822,
oxalac_opt-QR-15-5032-3,15,1.6915,-81.3189,3,5032,12.070540189743042,
oxalac_opt-QR-19-9094-3,19,1.8046,-81.2946,3,9094,2.2262790203094482,
oxalac_opt-QR-29-10185-3,29,1.8925,-81.2661,3,10185,6.289108991622925,
oxalac_opt-QR-77-9092-3,77,1.738,-81.2618,3,9092,3.6873626708984375,
oxalac_opt-QR-15-9416-3,15,1.7297,-81.2563,3,9416,4.243514776229858,
oxalac_opt-QR-70-80516-3,70,1.7277,-81.2502,3,80516,5.881517648696899,
oxalac_opt-QR-19-1251-3,19,1.8504,-81.2467,3,1251,1.6257553100585938,
oxalac_opt-QR-96-4711-3,96,1.8783,-81.2437,3,4711,4.803056001663208,
oxalac_opt-QR-20-12043-3,20,1.7264,-81.2424,3,12043,13.56413197517395,
oxalac_opt-QR-29-7287-3,29,1.8132,-81.2306,3,7287,2.8830299377441406,
oxalac_opt-QR-14-7137-3,14,1.8119,-81.2288,3,7137,5.08290958404541,
oxalac_opt-QR-61-13285-3,61,1.7783,-81.2235,3,13285,11.1884126663208,
oxalac_opt-QR-15-463-3,15,1.8198,-81.2216,3,463,2.1874754428863525,
oxalac_opt-QR-52-13376-3,52,1.6791,-81.2212,3,13376,3.4273877143859863,
oxalac_opt-QR-15-21295-3,15,1.7508,-81.2034,3,21295,6.108523368835449,
oxalac_opt-QR-60-7494-3,60,1.7256,-81.2021,3,7494,4.2301719188690186,
oxalac_opt-QR-96-12939-3,96,1.7075,-81.1916,3,12939,25.57530426979065,
oxalac_opt-QR-32-3548-3,32,1.7204,-81.1613,3,3548,1.9280707836151123,
oxalac_opt-QR-146-4564-3,146,1.4913,-81.1453,3,4564,1.5847563743591309,
oxalac_opt-QR-56-19417-3,56,1.83,-81.1418,3,19417,3.8882904052734375,
oxalac_opt-QR-5-15174-3,5,1.7207,-81.1263,3,15174,1.245253324508667,
oxalac_opt-QR-13-4614-3,13,1.7652,-81.114,3,4614,4.491119384765625,
oxalac_opt-QR-61-584-3,61,1.7851,-81.1009,3,584,17.697812795639038,
oxalac_opt-QR-15-6174-3,15,1.7526,-81.088,3,6174,2.4513967037200928,
oxalac_opt-QR-15-8821-3,15,1.7841,-81.0232,3,8821,3.8483080863952637,
oxalac_opt-QR-5-16191-3,5,1.7091,-80.9962,3,16191,1.2573678493499756,
oxalac_opt-QR-145-1429-3,145,1.6399,-80.9904,3,1429,1.8181700706481934,
oxalac_opt-QR-33-4679-3,33,1.8052,-80.9891,3,4679,4.487709999084473,
oxalac_opt-QR-15-15634-3,15,1.7124,-80.9702,3,15634,3.051556348800659,
oxalac_opt-QR-14-4343-3,14,1.7637,-80.957,3,4343,3.1261422634124756,
oxalac_opt-QR-18-13408-3,18,1.8516,-80.9472,3,13408,7.772711753845215,
oxalac_opt-QR-41-4584-3,41,1.7813,-80.9416,3,4584,8.753021478652954,
oxalac_opt-QR-15-13073-3,15,1.7075,-80.9176,3,13073,4.942751884460449,
oxalac_opt-QR-60-6661-3,60,1.7354,-80.911,3,6661,3.827489137649536,
oxalac_opt-QR-15-11937-3,15,1.7313,-80.9108,3,11937,5.899177074432373,
oxalac_opt-QR-54-1999-3,54,1.7367,-80.867,3,1999,4.58071756362915,
oxalac_opt-QR-15-13390-3,15,1.7297,-80.8266,3,13390,2.344252824783325,
oxalac_opt-QR-15-1512-3,15,1.7802,-80.765,3,1512,2.349114418029785,
oxalac_opt-QR-15-15585-3,15,1.7871,-80.7647,3,15585,3.2439756393432617,
oxalac_opt-QR-80-7972-3,80,1.7833,-80.7477,3,7972,9.153173923492432,
oxalac_opt-QR-86-2026-3,86,1.599,-80.7435,3,2026,3.8335161209106445,
oxalac_opt-QR-41-9369-3,41,1.7419,-80.7304,3,9369,2.2483465671539307,
oxalac_opt-QR-60-21647-3,60,1.8156,-80.7302,3,21647,3.875190496444702,
oxalac_opt-QR-15-21681-3,15,1.6753,-80.715,3,21681,2.14542818069458,
oxalac_opt-QR-60-4770-3,60,1.7365,-80.706,3,4770,22.565422296524048,
oxalac_opt-QR-15-5791-3,15,1.7428,-80.6663,3,5791,2.4844136238098145,
oxalac_opt-QR-7-4526-3,7,1.6191,-80.6404,3,4526,1.1496829986572266,
oxalac_opt-QR-15-10651-3,15,1.7339,-80.63,3,10651,4.503995180130005,
oxalac_opt-QR-96-6257-3,96,1.7391,-80.5516,3,6257,7.297906160354614,
oxalac_opt-QR-15-7408-3,15,1.8076,-80.5119,3,7408,3.1029293537139893,
oxalac_opt-QR-15-20809-3,15,1.7366,-80.4731,3,20809,2.4474287033081055,
oxalac_opt-QR-15-1482-3,15,1.7086,-80.473,3,1482,2.7857844829559326,
oxalac_opt-QR-43-8232-3,43,1.8029,-80.4596,3,8232,2.7325046062469482,
oxalac_opt-QR-43-7560-3,43,1.8731,-80.4592,3,7560,3.1015267372131348,
oxalac_opt-QR-70-193507-3,70,1.7323,-80.4433,3,193507,6.3213465213775635,
oxalac_opt-QR-45-14088-3,45,1.874,-80.4112,3,14088,2.099867820739746,
oxalac_opt-QR-33-8868-3,33,1.8727,-80.411,3,8868,2.426147699356079,
oxalac_opt-QR-15-22178-3,15,1.722,-80.4035,3,22178,3.0199532508850098,
oxalac_opt-QR-60-5498-3,60,1.8007,-80.3998,3,5498,3.27994966506958,
oxalac_opt-QR-13-20192-3,13,1.6799,-80.3959,3,20192,4.980229377746582,
oxalac_opt-QR-15-5167-3,15,1.7839,-80.3828,3,5167,2.440047264099121,
oxalac_opt-QR-15-4423-3,15,1.7676,-80.3737,3,4423,2.3952839374542236,
oxalac_opt-QR-62-2000-3,62,1.6669,-80.3609,3,2000,3.325176477432251,
oxalac_opt-QR-73-3529-3,73,1.7562,-80.354,3,3529,4.355858087539673,
oxalac_opt-QR-73-24242-3,73,1.7562,-80.3525,3,24242,4.38456392288208,
oxalac_opt-QR-41-6861-3,41,1.64,-80.3457,3,6861,8.448723554611206,
oxalac_opt-QR-15-14775-3,15,1.7643,-80.344,3,14775,4.13820219039917,
oxalac_opt-QR-29-10172-3,29,1.6529,-80.3434,3,10172,1.6221485137939453,
oxalac_opt-QR-14-441-3,14,1.7113,-80.332,3,441,5.389781475067139,
oxalac_opt-QR-15-3024-3,15,1.8378,-80.3229,3,3024,4.9442198276519775,
oxalac_opt-QR-14-6276-3,14,1.7124,-80.2933,3,6276,3.328671932220459,
oxalac_opt-QR-60-15661-3,60,1.7281,-80.2859,3,15661,4.192068576812744,
oxalac_opt-QR-20-28747-3,20,1.7091,-80.2549,3,28747,15.414805173873901,
oxalac_opt-QR-37-1673-3,37,1.6776,-80.2416,3,1673,6.047983884811401,
oxalac_opt-QR-45-8871-3,45,1.8037,-80.2215,3,8871,2.450550079345703,
oxalac_opt-QR-56-2253-3,56,1.8799,-80.2106,3,2253,3.5701956748962402,
oxalac_opt-QR-15-378-3,15,1.7675,-80.2027,3,378,6.661703824996948,
oxalac_opt-QR-96-12795-3,96,1.7852,-80.1943,3,12795,4.938188314437866,
oxalac_opt-QR-56-1728-3,56,1.7575,-80.1875,3,1728,4.08171272277832,
oxalac_opt-QR-154-2705-3,154,1.7615,-80.1845,3,2705,11.1070237159729,
oxalac_opt-QR-41-10833-3,41,1.6832,-80.1797,3,10833,3.450514793395996,
oxalac_opt-QR-146-992-3,146,1.5783,-80.1766,3,992,1.6470794677734375,
oxalac_opt-QR-86-6060-3,86,1.6517,-80.1752,3,6060,3.3884196281433105,
oxalac_opt-QR-96-15727-3,96,1.8165,-80.1747,3,15727,5.041316509246826,
oxalac_opt-QR-15-11791-3,15,1.7191,-80.1557,3,11791,2.3881473541259766,
oxalac_opt-QR-148-20422-3,148,1.6772,-80.1474,3,20422,4.017654895782471,
oxalac_opt-QR-13-24193-3,13,1.6673,-80.1246,3,24193,1.930490493774414,
oxalac_opt-QR-19-8145-3,19,1.7981,-80.122,3,8145,10.23528003692627,
oxalac_opt-QR-171-1512-3,171,1.6285,-80.0907,3,1512,3.181624174118042,
oxalac_opt-QR-34-5679-3,34,1.6728,-80.0674,3,5679,1.7748394012451172,
oxalac_opt-QR-154-4404-3,154,1.7843,-80.0608,3,4404,2.432029962539673,
oxalac_opt-QR-43-17497-3,43,1.6743,-80.0537,3,17497,6.57792329788208,
oxalac_opt-QR-15-12503-3,15,1.6806,-80.0518,3,12503,2.5081820487976074,
oxalac_opt-QR-15-9462-3,15,1.7522,-79.9989,3,9462,4.147909164428711,
oxalac_opt-QR-30-5871-3,30,1.6615,-79.9484,3,5871,3.1298739910125732,
oxalac_opt-QR-43-9810-3,43,1.7875,-79.9394,3,9810,4.887232303619385,
oxalac_opt-QR-20-21460-3,20,1.6709,-79.9354,3,21460,5.6005539894104,
oxalac_opt-QR-60-6305-3,60,1.6987,-79.8932,3,6305,11.749767780303955,
oxalac_opt-QR-145-3583-3,145,1.7551,-79.8869,3,3583,1.3107116222381592,
oxalac_opt-QR-32-5498-3,32,1.7198,-79.8837,3,5498,1.5766568183898926,
oxalac_opt-QR-30-2020-3,30,1.66,-79.8609,3,2020,9.23732590675354,
oxalac_opt-QR-14-6233-3,14,1.8111,-79.8575,3,6233,8.382282495498657,
oxalac_opt-QR-145-11234-3,145,1.5034,-79.8497,3,11234,1.1973903179168701,
oxalac_opt-QR-45-1971-3,45,1.7956,-79.8489,3,1971,3.234919309616089,
oxalac_opt-QR-14-12919-3,14,1.617,-79.8362,3,12919,8.986454725265503,
oxalac_opt-QR-7-11779-3,7,1.8707,-79.8351,3,11779,1.1498878002166748,
oxalac_opt-QR-15-6906-3,15,1.8382,-79.8223,3,6906,2.2891831398010254,
oxalac_opt-QR-18-19836-3,18,1.6691,-79.8178,3,19836,2.936962366104126,
oxalac_opt-QR-14-4797-3,14,1.8156,-79.8151,3,4797,7.633743524551392,
oxalac_opt-QR-18-8958-3,18,1.7447,-79.7647,3,8958,1.6712558269500732,
oxalac_opt-QR-88-14196-3,88,1.722,-79.7479,3,14196,8.651957988739014,
oxalac_opt-QR-45-9081-3,45,1.6419,-79.7299,3,9081,2.8442578315734863,
oxalac_opt-QR-20-29636-3,20,1.7169,-79.7194,3,29636,1.5890402793884277,
oxalac_opt-QR-56-14455-3,56,1.7124,-79.7087,3,14455,4.633112668991089,
oxalac_opt-QR-79-7613-3,79,1.5719,-79.7083,3,7613,2.147279977798462,
oxalac_opt-QR-15-2934-3,15,1.6992,-79.6463,3,2934,7.848155736923218,
oxalac_opt-QR-20-11998-3,20,1.6622,-79.6437,3,11998,8.755226373672485,
oxalac_opt-QR-62-5934-3,62,1.6585,-79.638,3,5934,7.593877792358398,
oxalac_opt-QR-56-6907-3,56,1.8132,-79.6302,3,6907,3.427626848220825,
oxalac_opt-QR-154-5147-3,154,1.6404,-79.6201,3,5147,15.350690126419067,
oxalac_opt-QR-145-9154-3,145,1.7314,-79.6052,3,9154,1.4093925952911377,
oxalac_opt-QR-169-4470-3,169,1.6919,-79.6018,3,4470,2.384829044342041,
oxalac_opt-QR-5-256-3,5,1.668,-79.5972,3,256,3.3066601753234863,
oxalac_opt-QR-33-9130-3,33,1.8161,-79.5959,3,9130,1.9893066883087158,
oxalac_opt-QR-14-8787-3,14,1.7442,-79.5928,3,8787,1.8376381397247314,
oxalac_opt-QR-60-19423-3,60,1.7283,-79.5907,3,19423,3.8292179107666016,
oxalac_opt-QR-54-458-3,54,1.7469,-79.5736,3,458,11.539921522140503,
oxalac_opt-QR-154-3028-3,154,1.6083,-79.5636,3,3028,7.497194051742554,
oxalac_opt-QR-173-314-3,173,1.555,-79.5518,3,314,4.079037189483643,
