structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8217.res,4,-5148.43963,1.106027983,-213.439321,-5154.732844,-6.293213591,16.01662236,11.92347411,-4.09314825
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8442.res,4,-5148.723701,0.502548032,-213.4510978,-5153.534191,-4.810489393,15.7325513,13.12212725,-2.610424052
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8462.res,4,-5150.135447,0.50468256,-213.5096246,-5153.525457,-3.390010549,14.32080583,13.13086062,-1.189945208
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8501.res,4,-5147.813011,0.588725859,-213.4133432,-5152.76958,-4.956568854,16.64324161,13.8867381,-2.756503514
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8519.res,4,-5147.343808,0.577786129,-213.3938914,-5153.60925,-6.265442508,17.11244464,13.04706747,-4.065377168
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8542.res,4,-5149.92655,7.676444602,-213.5009644,-5154.608306,-4.681756268,14.52970249,12.04801156,-2.481690927
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8556.res,4,-5151.562318,0.310572797,-213.5687786,-5154.988089,-3.425771185,12.89393435,11.66822851,-1.225705845
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8565.res,4,-5148.836987,0.54239259,-213.4557943,-5154.390858,-5.553871652,15.61926584,12.26545953,-3.353806311
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8600.res,4,-5147.307706,0.496595761,-213.3923947,-5152.682039,-5.374332757,17.14854639,13.97427897,-3.174267417
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8648.res,4,-5148.220462,0.368516289,-213.4302349,-5151.885006,-3.664544294,16.23579049,14.77131154,-1.464478953
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8799.res,4,-5153.688269,0.293694398,-213.6569143,-5154.992697,-1.304427843,10.76798311,11.66362061,0.895637498
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8823.res,4,-5153.08741,0.388524949,-213.6320044,-5155.689063,-2.60165387,11.36884283,10.9672543,-0.401588529
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8835.res,4,-5152.535948,0.527534359,-213.6091424,-5154.262233,-1.726285654,11.92030465,12.39408434,0.473779687
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8861.res,4,-5154.659442,0.658499675,-213.6971763,-5157.403831,-2.744389585,9.796810546,9.252486302,-0.544324244
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8894.res,4,-5150.053558,0.986772045,-213.5062298,-5152.815527,-2.761969037,14.40269452,13.84079083,-0.561903696
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8909.res,4,-5149.22565,0.564576762,-213.4719071,-5152.498217,-3.272566647,15.2306024,14.15810109,-1.072501306
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8923.res,4,-5153.877164,22.44214457,-213.6647453,-5155.068288,-1.19112344,10.57908826,11.58803016,1.008941901
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8933.res,4,-5153.686,23.76616873,-213.6568203,-5155.115314,-1.429313936,10.77025206,11.54100346,0.770751405
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8945.res,4,-5157.445986,69.78548287,-213.8126983,-5156.018265,1.427721211,7.010266154,10.63805271,3.627786552
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-8984.res,4,-5150.809934,2.138610463,-213.5375869,-5154.634327,-3.824392983,13.64631808,12.02199044,-1.624327643
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9015.res,4,-5150.26745,0.853754554,-213.5150971,-5155.153988,-4.886537705,14.18880258,11.50233022,-2.686472365
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9028.res,4,-5148.79139,1.026618927,-213.453904,-5154.874816,-6.083425899,15.66486209,11.78150153,-3.883360558
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9030.res,4,-5148.086732,0.833306088,-213.4246909,-5153.95655,-5.869818476,16.36952078,12.69976764,-3.669753136
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9041.res,4,-5147.42843,1.19397801,-213.3973996,-5154.384134,-6.955704423,17.02782292,12.27218384,-4.755639082
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9084.res,4,-5145.03554,1.416116927,-213.2981973,-5152.91906,-7.883520757,19.42071293,13.73725751,-5.683455416
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9108.res,4,-5144.728096,1.257439746,-213.2854516,-5152.41911,-7.691013932,19.72815606,14.23720747,-5.490948591
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9180.res,4,-5145.280033,0.954646991,-213.3083333,-5151.292192,-6.012158656,19.17621902,15.36412571,-3.812093315
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9286.res,4,-5152.837038,1.558524978,-213.6216247,-5154.78767,-1.950631917,11.6192146,11.86864803,0.249433424
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9300.res,4,-5186.627705,447.2870267,-215.0224874,-5155.004177,31.62352746,-22.17145225,11.65214054,33.8235928
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9340.res,4,-5149.192133,0.290827731,-213.4705176,-5154.454255,-5.262122283,15.26411936,12.20206241,-3.062056942
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9351.res,4,-5150.560815,3.420349517,-213.5272592,-5154.816004,-4.255188162,13.89543697,11.84031415,-2.055122821
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9359.res,4,-5152.179008,2.929044783,-213.5943447,-5155.346985,-3.167977258,12.27724426,11.30933235,-0.967911917
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9361.res,4,-5152.975152,1.443149237,-213.6273506,-5156.027311,-3.052158124,11.48109999,10.62900721,-0.852092783
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9409.res,4,-5148.388556,0.999665796,-213.4372036,-5153.946325,-5.557768837,16.06769665,12.70999315,-3.357703497
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9424.res,4,-5147.46989,1.414284622,-213.3991184,-5151.283203,-3.813313707,16.98636289,15.37311452,-1.613248366
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9445.res,4,-5149.878521,0.890149972,-213.4989733,-5151.643909,-1.7653878,14.57773124,15.01240878,0.434677541
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9486.res,4,-5152.332163,2.752060334,-213.6006941,-5153.534846,-1.202682951,12.12408973,13.12147212,0.99738239
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9528.res,4,-5146.970979,4.948633617,-213.378435,-5150.921318,-3.950339399,17.48527361,15.73499955,-1.750274059
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9550.res,4,-5146.419491,0.714943635,-213.3555719,-5152.02667,-5.607179129,18.03676125,14.62964747,-3.407113788
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9559.res,4,-5146.644854,0.884850261,-213.3649148,-5151.411142,-4.766288161,17.81139879,15.24517597,-2.566222821
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9593.res,4,-5148.073763,0.46711773,-213.4241532,-5152.590277,-4.516514213,16.38248923,14.06604036,-2.316448872
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9641.res,4,-5147.898341,0.609769473,-213.4168807,-5151.930774,-4.032432907,16.55791154,14.72554397,-1.832367566
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9664.res,4,-5156.27789,0.597004995,-213.7642725,-5156.542343,-0.264452819,8.178362387,10.11397491,1.935612521
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9762.res,4,-5149.069194,0.445769142,-213.4654209,-5149.045433,0.023760817,15.38705835,17.61088451,2.223826158
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9841.res,4,-5148.548936,0.557822578,-213.4438525,-5151.882725,-3.333788703,15.90731629,14.77359293,-1.133723363
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9846.res,4,-5149.292948,0.593246762,-213.4746971,-5153.284323,-3.991374759,15.16330443,13.37199501,-1.791309418
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9859.res,4,-5150.796151,1.190827229,-213.5370155,-5153.469463,-2.673312391,13.66010147,13.18685442,-0.47324705
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9869.res,4,-5223.523638,954.0338472,-216.5520854,-5155.051296,68.47234184,-59.06738523,11.60502194,70.67240718
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9891.res,4,-5151.241495,0.335509799,-213.5554782,-5151.785365,-0.543869882,13.21475718,14.87095264,1.656195458
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9910.res,4,-5150.010487,0.529742423,-213.5044442,-5151.628712,-1.618225253,14.44576537,15.02760546,0.581840088
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9942.res,4,-5147.823964,0.397859159,-213.4137973,-5151.769233,-3.945268606,16.632288,14.88708474,-1.745203265
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9976.res,4,-5144.944251,0.423543842,-213.2944128,-5149.949946,-5.00569526,19.51200157,16.70637166,-2.805629919
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-9989.res,4,-5146.715183,0.521359144,-213.3678305,-5150.051725,-3.336542065,17.74106916,16.60459244,-1.136476725
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10001.res,4,-5147.972714,1.133071909,-213.419964,-5150.598344,-2.625629777,16.48353866,16.05797423,-0.425564436
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10005.res,4,-5148.522543,1.605912596,-213.4427583,-5150.913293,-2.390749664,15.93370952,15.7430252,-0.190684323
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10052.res,4,-5148.288028,0.871731581,-213.433036,-5150.383447,-2.095418345,16.16822413,16.27287113,0.104646996
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10066.res,4,-5149.296263,0.779714941,-213.4748345,-5151.482743,-2.186480654,15.15998977,15.17357446,0.013584687
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10141.res,4,-5147.524925,5.357195034,-213.4014,-5151.873667,-4.348742726,16.93132787,14.78265049,-2.148677385
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10187.res,4,-5145.690533,0.489071336,-213.3253515,-5151.200325,-5.509791362,18.76571901,15.45599299,-3.309726021
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10312.res,4,-5143.233126,0.570049115,-213.2234745,-5149.241246,-6.00812033,21.22312642,17.41507144,-3.80805499
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10368.res,4,-5145.064389,0.340664305,-213.2993934,-5148.5521,-3.487710703,19.39186311,18.10421774,-1.287645363
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10372.res,4,-5145.303151,0.221341018,-213.3092917,-5149.91809,-4.614938816,19.15310168,16.73822821,-2.414873475
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10536.res,4,-5149.816289,0.854222435,-213.4963933,-5153.784902,-3.96861287,14.63996302,12.87141549,-1.76854753
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10542.res,4,-5147.685187,0.950387659,-213.408044,-5152.655545,-4.9703577,16.77106523,14.00077287,-2.770292359
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10581.res,4,-5146.728266,1.117024185,-213.3683728,-5152.172636,-5.444370647,17.72798666,14.48368136,-3.244305307
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10583.res,4,-5146.667308,1.269149713,-213.3658457,-5152.797545,-6.130237196,17.78894465,13.85877279,-3.930171856
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10588.res,4,-5145.739883,1.04368608,-213.3273973,-5150.124127,-4.384244122,18.71636985,16.53219107,-2.184178781
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10600.res,4,-5145.575026,0.882722319,-213.3205629,-5150.001009,-4.425982822,18.88122622,16.65530874,-2.225917481
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10612.res,4,-5148.971989,0.726386406,-213.4613911,-5150.380275,-1.408285302,15.48426304,16.27604308,0.791780039
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10617.res,4,-5149.369372,0.789736939,-213.4778654,-5150.543238,-1.173866508,15.08688057,16.1130794,1.026198833
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10643.res,4,-5149.290607,0.922725921,-213.4746,-5150.265711,-0.975104332,15.16564535,16.39060636,1.224961009
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10650.res,4,-5149.264185,0.926716014,-213.4735046,-5150.067825,-0.803640664,15.19206774,16.58849242,1.396424677
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10664.res,4,-5146.414043,1.302974325,-213.3553461,-5149.425075,-3.011032056,18.04220928,17.23124256,-0.810966716
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10708.res,4,-5151.032754,1.078819422,-213.5468244,-5149.163472,1.869282289,13.42349844,17.49284607,4.06934763
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10748.res,4,-5142.703725,1.029226323,-213.2015271,-5146.146685,-3.442960263,21.75252781,20.50963288,-1.242894922
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10773.res,4,-5147.964247,0.704051229,-213.419613,-5150.36284,-2.398592738,16.49200562,16.29347822,-0.198527398
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10807.res,4,-5148.624677,1.093924571,-213.4469925,-5149.763778,-1.139101303,15.83157554,16.89253957,1.060964038
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10851.res,4,-5152.562306,2.830674093,-213.6102351,-5150.427115,2.135190667,11.89394684,16.22920284,4.335256008
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10909.res,4,-5148.244647,0.867240906,-213.4312376,-5152.270137,-4.025489781,16.21160546,14.38618102,-1.82542444
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10934.res,4,-5150.220805,0.534087659,-213.5131633,-5152.147752,-1.926947263,14.23544756,14.50856564,0.273118078
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10946.res,4,-5152.027425,0.577130237,-213.5880606,-5151.426904,0.600521394,12.42882715,15.22941389,2.800586735
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10965.res,4,-5148.572806,0.423773659,-213.4448421,-5149.399366,-0.826560354,15.88344633,17.25695131,1.373504987
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10974.res,4,-5150.630792,4.767621079,-213.5301602,-5152.409408,-1.778615598,13.82546029,14.24691003,0.421449743
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-10977.res,4,-5149.153635,4.691052586,-213.4689216,-5150.427142,-1.273507509,15.30261775,16.22917559,0.926557832
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11075.res,4,-5141.956105,0.450205316,-213.170533,-5147.68725,-5.731145004,22.50014708,18.96906742,-3.531079663
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11146.res,4,-5213.857448,970.971584,-216.1513533,-5152.577608,61.27983963,-49.40119561,14.07870936,63.47990497
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11156.res,4,-5147.597094,0.737687367,-213.4043919,-5150.834659,-3.237565308,16.85915876,15.82165879,-1.037499967
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11160.res,4,-5147.907565,1.972900266,-213.4172631,-5150.822923,-2.915358289,16.54868773,15.83339478,-0.715292949
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11419.res,4,-5153.448409,40.73807458,-213.6469704,-5152.256579,1.191830793,11.007843,14.39973914,3.391896134
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11422.res,4,-5149.039035,3.056949609,-213.4641706,-5151.269624,-2.230588512,15.41721727,15.3866941,-0.030523172
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11435.res,4,-5149.695406,0.903589267,-213.4913818,-5150.716251,-1.020844877,14.76084606,15.94006653,1.179220463
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11438.res,4,-5148.894969,0.811848623,-213.458198,-5149.268787,-0.373817986,15.5612838,17.38753115,1.826247355
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11502.res,4,-5150.485927,1.210058525,-213.5241545,-5150.214663,0.271264341,13.97032537,16.44165505,2.471329681
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11503.res,4,-5151.768563,1.193560691,-213.5773289,-5151.993239,-0.224676455,12.68768953,14.66307842,1.975388886
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11532.res,4,-5151.96378,13.55230955,-213.585422,-5152.690527,-0.726747293,12.49247239,13.96579044,1.473318048
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11539.res,4,-5151.312531,0.901212971,-213.5584231,-5152.321373,-1.00884118,13.14372099,14.33494515,1.191224161
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11564.res,4,-5155.654816,29.41254508,-213.7384416,-5153.792792,1.862023296,8.801436763,12.8635254,4.062088637
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11569.res,4,-5151.990556,0.752301206,-213.5865321,-5153.507647,-1.517090942,12.4656962,13.1486706,0.682974399
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11618.res,4,-5150.376774,19.17889628,-213.5196293,-5151.032696,-0.6559224,14.07947879,15.62362174,1.544142941
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11634.res,4,-5150.175599,37.04759004,-213.5112892,-5149.402237,0.773361429,14.28065386,17.25408063,2.973426769
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11656.res,4,-5195.410121,629.1407666,-215.3865808,-5150.828467,44.58165386,-30.95386846,15.82785074,46.7817192
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11664.res,4,-5566.222005,5953.843851,-230.7593622,-5156.508179,409.7138267,-401.7657529,10.14813915,411.9138921
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11684.res,4,-5151.409868,4.312657196,-213.5624584,-5153.780728,-2.370859279,13.0463841,12.87559016,-0.170793938
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11810.res,4,-5219.524317,994.5889117,-216.3862852,-5153.206636,66.31768096,-55.06806494,13.44968136,68.5177463
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11877.res,4,-5143.032328,1.22415482,-213.21515,-5149.587449,-6.555121109,21.42392465,17.06886889,-4.355055768
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11960.res,4,-5146.410267,6.602228263,-213.3551895,-5150.421966,-4.011698602,18.04598528,16.23435202,-1.811633262
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-11971.res,4,-5147.704009,10.48640131,-213.4088243,-5151.746105,-4.042095989,16.75224364,14.91021299,-1.842030648
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12004.res,4,-5146.834418,1.41507843,-213.3727736,-5151.091651,-4.257232681,17.62183414,15.5646668,-2.05716734
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12011.res,4,-5147.410717,1.331630069,-213.3966653,-5151.37424,-3.963522329,17.04553497,15.28207798,-1.763456988
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12012.res,4,-5150.468082,23.90951427,-213.5234147,-5151.809423,-1.341341141,13.98817031,14.84689451,0.8587242
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12024.res,4,-5267.625437,1709.667648,-218.3804176,-5150.250099,117.3753383,-103.1691845,16.40621913,119.5754037
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12052.res,4,-5147.846945,10.92431756,-213.41475,-5150.53021,-2.683264809,16.60930776,16.12610829,-0.483199468
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12065.res,4,-5181.644131,471.8384118,-214.815883,-5150.164628,31.47950295,-17.18787862,16.49168967,33.67956829
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12073.res,4,-5189.736732,599.8752989,-215.1513786,-5148.576555,41.16017693,-25.28047921,18.07976306,43.36024228
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12190.res,4,-5144.047787,2.582593219,-213.257248,-5147.845628,-3.797841123,20.40846522,18.81068944,-1.597775782
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12217.res,4,-5162.548152,166.2296275,-214.0242193,-5149.127419,13.42073334,1.908100569,17.52889925,15.62079868
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12245.res,4,-5909.963141,11150.43264,-245.0098692,-5153.019247,756.9438945,-745.506889,13.63707078,759.1439598
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12301.res,4,-5195.561824,710.8114105,-215.39287,-5152.324533,43.23729075,-31.10557132,14.33178478,45.4373561
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12333.res,4,-5148.664949,0.91571692,-213.4486621,-5147.916889,0.748060114,15.79130331,18.73942877,2.948125454
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12366.res,4,-5147.988716,3.634581859,-213.4206274,-5147.426321,0.562395668,16.46753621,19.22999722,2.762461008
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12383.res,4,-5153.94967,62.72858323,-213.6677512,-5148.694096,5.255574044,10.50658238,17.96222176,7.455639385
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12384.res,4,-5149.348097,0.7788251,-213.4769834,-5150.225553,-0.877455711,15.1081556,16.43076523,1.32260963
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12433.res,4,-5154.565308,48.175989,-213.6932738,-5150.572892,3.992416774,9.890943972,16.08342609,6.192482115
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12448.res,4,-5149.005108,5.404489184,-213.4627641,-5150.592553,-1.587444386,15.45114432,16.06376528,0.612620954
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12538.res,4,-5148.270186,1.233791358,-213.4322964,-5146.942662,1.32752377,16.18606628,19.71365539,3.527589111
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12563.res,4,-5148.796037,21.33191438,-213.4540966,-5147.767093,1.02894348,15.66021556,18.88922438,3.22900882
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12591.res,4,-5146.77658,1.108467497,-213.3703758,-5147.334742,-0.558162163,17.67967259,19.32157576,1.641903178
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12600.res,4,-5146.89701,1.150024708,-213.3753685,-5148.308677,-1.411667537,17.55924272,18.34764053,0.788397804
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12671.res,4,-5142.085794,0.799856837,-213.1759095,-5146.166162,-4.080368586,22.37045864,20.49015539,-1.880303245
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12675.res,4,-5141.834337,0.818899195,-213.1654848,-5145.807174,-3.972837092,22.62191593,20.84914418,-1.772771751
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12757.res,4,-5139.924258,1.057988512,-213.0862985,-5146.50895,-6.584691528,24.53199413,20.14736794,-4.384626187
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12765.res,4,-5141.838695,0.819252019,-213.1656654,-5148.247208,-6.408512922,22.61755769,18.40911011,-4.208447581
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12790.res,4,-5140.952984,1.356846382,-213.1289465,-5147.107394,-6.154409868,23.50326862,19.54892409,-3.954344527
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12892.res,4,-5142.658408,2.507905495,-213.1996484,-5145.745368,-3.086959249,21.79784416,20.91095025,-0.886893908
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12910.res,4,-5141.680658,7.55743215,-213.1591137,-5148.755734,-7.075076065,22.7755943,17.90058357,-4.875010724
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12918.res,4,-5144.573727,5.601437568,-213.2790519,-5150.303769,-5.730041635,19.88252499,16.3525487,-3.529976294
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-12935.res,4,-5165.102606,114.2398912,-214.1301195,-5156.382332,8.720274426,-0.646353625,10.27398614,10.92033977
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13067.res,4,-5199.794878,747.3376376,-215.5683601,-5149.53753,50.25734871,-35.33862584,17.11878821,52.45741405
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13077.res,4,-5145.98851,19.33141365,-213.3377047,-5150.181078,-4.192567654,18.46774221,16.47523989,-1.992502313
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13127.res,4,-5145.310099,3.265982263,-213.3095798,-5148.878355,-3.56825534,19.14615329,17.77796329,-1.368189999
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13128.res,4,-5172.570206,341.1636862,-214.4397045,-5148.220993,24.34921356,-8.113953977,18.43532493,26.5492789
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13256.res,4,-5144.066372,1.221440439,-213.2580184,-5147.52849,-3.462118143,20.38988076,19.12782796,-1.262052802
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13398.res,4,-5144.196702,1.10817249,-213.2634216,-5146.0301,-1.833397862,20.25955077,20.62621825,0.366667479
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13422.res,4,-5143.277086,1.264278229,-213.225297,-5145.987037,-2.709951624,21.17916665,20.66928037,-0.509886283
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13429.res,4,-5143.769771,1.358370204,-213.2457223,-5146.049639,-2.279867947,20.68648114,20.60667853,-0.079802607
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13437.res,4,-5143.979743,1.109356044,-213.2544271,-5146.029291,-2.049547682,20.47650914,20.6270268,0.150517659
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13460.res,4,-5141.380994,0.815877774,-213.1466905,-5145.571976,-4.190982207,23.07525869,21.08434183,-1.990916866
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13500.res,4,-5142.949985,0.571671825,-213.2117363,-5146.457509,-3.507524188,21.50626745,20.1988086,-1.307458848
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13523.res,4,-5143.996975,0.887139419,-213.2551415,-5145.666314,-1.669338694,20.4592774,20.99000404,0.530726647
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13556.res,4,-5144.12985,1.393417355,-213.2606501,-5146.08992,-1.960070058,20.32640256,20.56639784,0.239995283
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13585.res,4,-5147.241977,1.093872824,-213.3896698,-5149.463579,-2.22160161,17.21427516,17.19273889,-0.021536269
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13587.res,4,-5147.474231,0.689517154,-213.3992984,-5149.218903,-1.744671687,16.98202112,17.43741478,0.455393654
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13602.res,4,-5145.593787,0.621918888,-213.3213406,-5148.486961,-2.89317416,18.86246572,18.1693569,-0.69310882
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13632.res,4,-5139.773178,0.470155515,-213.0800351,-5143.751197,-3.978018422,24.68307421,22.90512113,-1.777953081
